"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.706957517E1,4.147509877E0,1.378498398E1,1.284692920E1
9.707963517E1,1.448350172E1,1.304327520E1,1.438756294E1
9.708969517E1,2.342579830E1,5.542941168E0,8.108766639E0
9.709975517E1,2.195314663E1,5.228246360E0,6.345976131E0
9.710981517E1,1.631944323E1,4.838159308E0,3.581197393E0
9.711987517E1,1.261997772E1,4.429987403E0,8.116870880E-2
9.712993517E1,1.057487896E1,5.255133027E0,3.645998576E0
9.713999517E1,9.156212293E0,5.140363294E0,9.964798018E0
9.715005517E1,6.265930088E0,5.263661776E0,1.341106038E1
9.716011517E1,2.533960193E0,6.929831724E0,1.121560749E1
9.717017517E1,7.772233066E-1,7.962088065E0,6.212595295E0
9.718023517E1,5.405379573E-1,8.467529572E0,2.177741675E0
9.719029517E1,6.892580867E-1,8.368796412E0,8.981019187E-1
9.720035517E1,4.559667537E-1,7.494590895E0,2.915012419E0
9.721041517E1,9.310951254E-1,5.320241189E0,3.996884140E0
9.722047517E1,1.710893253E0,3.501821440E0,2.318654895E0
9.723053517E1,2.375462349E0,2.720647463E0,-1.722157037E0
9.724059517E1,3.048118436E0,3.369943339E-1,-6.121191035E0
9.725065517E1,5.696433502E0,-9.422355915E0,-9.976598868E0
9.726071517E1,1.025533681E1,-2.851689880E1,-5.470012940E0
9.727077517E1,8.262515666E0,-4.367723678E1,1.897092749E1
9.728083517E1,-5.900378537E-1,-3.708668565E1,1.360488974E1
9.729089517E1,-9.747983846E0,-3.065112082E1,5.063371836E0
9.730095517E1,-1.825170944E1,-3.422248086E1,2.385081604E0
9.731101517E1,-1.551410154E1,-3.546943000E1,3.081072759E0
9.732107517E1,-6.116306856E0,-3.059284747E1,-2.289892441E-1
9.733113517E1,-7.437546043E0,-1.434790478E1,-4.451865345E0
9.734119517E1,-5.232602536E0,-1.619936013E-1,-1.070627174E1
9.735125517E1,-4.172125778E-1,4.460260777E0,-1.032938946E1
9.736131517E1,1.943175796E0,3.273893466E0,-5.410013491E0
9.737137517E1,6.185183255E-1,5.754712701E-2,-4.644671434E0
9.738143517E1,-2.465684887E0,-8.613907599E-1,-4.106598955E0
9.739149517E1,-4.920768771E0,4.185172670E0,-2.549974254E0
9.740155517E1,-6.298189176E0,1.044566719E1,-4.189340565E0
9.741161517E1,-4.401840954E0,1.433505494E1,-6.364726982E0
9.742167517E1,-2.580804868E0,1.690554123E1,-9.044869612E0
9.743173517E1,-3.660836178E0,1.790426087E1,-1.214859858E1
9.744179517E1,-6.909674617E0,1.901084409E1,-1.492489165E1
9.745185517E1,-1.003003306E1,1.953976451E1,-1.507458739E1
9.746191517E1,-1.287420179E1,2.006878082E1,-1.261443572E1
9.747197517E1,-1.404498627E1,2.005211391E1,-1.114557656E1
9.748203517E1,-1.192052325E1,1.653974527E1,-8.976057824E0
9.749209517E1,-1.025087772E1,1.190414754E1,-6.913692824E0
9.750215517E1,-8.848907197E0,8.740244880E0,-5.892744997E0
9.751221517E1,-7.119630589E0,7.164061827E0,-3.486030450E0
9.752227517E1,-5.453581679E0,6.005961710E0,2.241726587E0
9.753233517E1,-3.970042496E0,4.104033782E0,7.667684265E0
9.754239617E1,-2.386626146E0,1.447111030E0,6.039704822E0
9.755245617E1,-4.967013815E-1,-1.115528879E0,1.392807938E0
9.756251617E1,4.448120204E-1,-4.402873864E0,-8.371587288E-1
9.757257617E1,2.378624231E0,-4.701413400E0,-1.004194033E1
9.758263617E1,3.336977029E0,2.501217831E0,-2.321415248E1
9.759269617E1,2.608345839E0,9.105240360E0,-2.308734509E1
9.760275617E1,1.836549333E0,7.153981227E0,-1.765068233E1
9.761281617E1,1.563614755E0,3.857642055E-2,-1.491389187E1
9.762287617E1,-5.130855137E0,-1.702283988E1,-5.965697199E0
9.763293617E1,-1.701614015E1,-3.334124465E1,3.398350282E0
9.764299617E1,-7.721887954E0,-3.719277987E1,1.051484910E1
9.765305617E1,1.148771761E0,-2.713184077E1,-1.747749131E0
9.766311617E1,1.291935574E0,-1.241266819E1,-9.150465649E0
9.767317617E1,3.034709601E0,-2.826003179E0,-7.687477090E0
9.768323617E1,4.459616999E0,1.235400892E0,-1.326423329E0
9.769329617E1,5.193993956E0,-1.537954541E0,3.482225082E0
9.770335617E1,6.718582932E0,-1.379317944E1,-2.173137578E0
9.771341617E1,7.877564224E0,-1.834176591E1,-1.204102735E1
9.772347617E1,7.258257548E0,-1.309767652E1,-3.828383757E0
9.773353617E1,1.212947877E0,-1.003907988E1,2.184937259E1
9.774359617E1,-6.930060350E0,-8.072026244E0,2.949638695E1
9.775365617E1,-4.693344827E0,-1.086390917E1,1.753312055E1
9.776371617E1,2.203688987E0,-1.460691656E1,7.694680860E0
9.777377617E1,7.130208203E0,-1.112471136E1,1.152758685E0
9.778383617E1,8.727586243E0,-1.406303312E0,2.079799644E0
9.779389617E1,1.019156824E1,8.391056178E0,4.658674346E0
9.780395617E1,1.547409489E1,1.358746036E1,7.003120140E0
9.781401617E1,2.197852589E1,1.005433175E1,1.022751342E1
9.782408083E1,2.151205841E1,4.576195861E0,8.945599093E0
9.783414083E1,1.718336934E1,5.655375524E0,3.189754372E0
9.784420083E1,1.348717827E1,4.364189270E0,-7.641539025E-1
9.785426083E1,1.012235124E1,4.164064221E0,-6.423493838E-1
9.786432083E1,8.220987571E0,5.412506159E0,4.518591431E0
9.787438083E1,5.070541107E0,6.992174152E0,1.429810522E1
9.788444083E1,-8.256379598E-1,7.340457705E0,1.500115689E1
9.789450083E1,-1.363746399E0,6.434770194E0,5.016004711E0
9.790456083E1,-6.943565664E-1,6.667123926E0,1.664075475E0
9.791462083E1,-2.098828822E-1,6.029510787E0,7.819012545E0
9.792468083E1,1.065207741E0,4.026038942E0,9.275791361E0
9.793474083E1,3.330971939E0,2.664756852E0,-1.323332491E0
9.794480083E1,5.995028586E0,1.563441385E0,-1.278639649E1
9.795486083E1,7.304358165E0,-6.884954928E0,-1.557887933E1
9.796492083E1,1.114832943E1,-2.992468146E1,-1.286191796E1
9.797498083E1,1.227661518E0,-4.554211032E1,1.764923923E1
9.798504083E1,-1.197428606E1,-3.313646346E1,1.373509787E1
9.799510083E1,-1.458321779E1,-1.969138749E1,-5.213260531E-2
9.800516083E1,-1.429711236E1,-1.808367215E1,-2.063777688E0
9.801522083E1,-1.498489227E1,-1.924199856E1,1.198043032E0
9.802528083E1,-2.103688092E1,-2.264408170E1,6.310259584E0
9.803534083E1,-1.825572998E1,-2.993824466E1,4.339539163E0
9.804540083E1,-8.724010670E-1,-2.995777670E1,-4.690456302E0
9.805546083E1,1.159799318E1,-2.504505370E1,-6.691744797E0
9.806552083E1,9.873591979E0,-1.855962966E1,-7.248199752E0
9.807558083E1,4.879714885E0,-8.133723725E0,-1.230254524E1
9.808564083E1,4.790419132E-2,-1.498352519E0,-1.070564258E1
9.809570183E1,-8.784258041E0,5.363535728E0,-1.000813407E1
9.810576183E1,-1.188452896E1,1.523165764E1,-1.124907929E1
9.811582183E1,-9.163449392E0,2.114310612E1,-7.039466432E0
9.812588183E1,-4.296695445E0,2.077189447E1,-6.458255535E0
9.813594183E1,-7.568175472E-1,1.816698094E1,-7.986516563E0
9.814600183E1,-1.832965136E0,1.717443480E1,-1.436505584E1
9.815606183E1,-6.081567378E0,1.911463217E1,-2.031107774E1
9.816612183E1,-9.719935922E0,1.700355694E1,-1.836419934E1
9.817618183E1,-1.284614568E1,1.695264991E1,-1.773525996E1
9.818624183E1,-1.386959553E1,1.852298048E1,-1.785876017E1
9.819630183E1,-1.290616735E1,1.725015624E1,-1.589859573E1
9.820636183E1,-1.009065349E1,1.281549808E1,-1.246466163E1
9.821642183E1,-6.474116108E0,8.492938063E0,-8.012676421E0
9.822648183E1,-2.482736537E0,6.236197581E0,-4.104992725E0
9.823654183E1,2.597013058E-1,5.103449821E0,7.147846913E-1
9.824660183E1,2.545029849E-2,4.737670814E0,4.026581563E0
9.825666183E1,-7.897875112E-1,4.699571527E0,5.859920483E0
9.826672183E1,1.495223674E-1,4.210040878E0,5.938129916E0
9.827678183E1,2.083736282E0,3.371057818E0,2.373880093E0
9.828684183E1,4.027653066E0,4.580307623E0,-3.046070741E0
9.829690183E1,5.302813563E0,7.090330192E0,-1.055664383E1
9.830696183E1,5.552247012E0,8.312317572E0,-1.922467443E1
9.831702183E1,4.564050317E0,7.214340280E0,-1.955827328E1
9.832708183E1,2.208021482E0,3.252466929E0,-1.395501867E1
9.833714183E1,-3.075940073E0,-1.492813686E1,6.435749602E0
9.834720183E1,-2.059048168E0,-5.268824517E1,2.480546053E1
9.835726183E1,-9.223032519E0,-3.832999081E1,-1.985662746E1
9.836732183E1,-8.227627670E0,-2.392379864E1,2.528219104E0
9.837738183E1,-3.002554885E0,-1.148491738E1,-6.878406047E0
9.838744183E1,9.000955269E-1,-4.805708431E0,-1.558866407E1
9.839750183E1,1.212658586E0,-9.559887689E-1,-1.106316356E1
9.840756183E1,1.285485803E0,-1.794175438E0,-4.336775184E0
9.841762283E1,1.762450200E0,-8.293077893E0,-2.889666494E0
9.842768183E1,8.432328165E-2,-1.528683898E1,-9.085648094E0
9.843774283E1,-2.816858426E0,-1.521416394E1,-9.929540477E0
9.844780283E1,-2.638422454E0,-8.687856166E0,-2.843095175E0
9.845786283E1,-4.502208995E0,-4.859260156E0,9.043619478E0
9.846792283E1,-1.168821104E1,7.628862262E-2,3.614059914E1
9.847798283E1,-1.073165567E1,-1.519042307E0,2.966498322E1
9.848804283E1,-7.540410846E0,-9.634354320E0,1.035164747E1
9.849810283E1,-9.547561759E-1,-9.669029478E0,-4.977580318E0
9.850816283E1,5.537336027E0,-3.129751414E-1,-9.087986981E0
9.851822283E1,9.292629588E0,1.058676284E1,1.807770799E0
9.852828283E1,1.694674656E1,1.254026379E1,1.678681702E1
9.853834283E1,2.169453130E1,6.089065847E0,1.689992206E1
9.854840283E1,1.837582711E1,3.595809585E0,8.787557040E0
9.855846283E1,1.254755410E1,3.770218579E0,3.625829190E0
9.856852283E1,1.037454984E1,4.282073897E0,2.197421064E0
9.857858283E1,9.177494988E0,4.845168951E0,3.294151729E0
9.858864283E1,8.484733835E0,4.967617248E0,8.955370960E0
9.859870283E1,5.005338221E0,6.928791504E0,1.546721389E1
9.860876283E1,5.420661271E-2,8.529155132E0,1.400460891E1
9.861882283E1,-3.600099102E0,7.771090520E0,9.714526663E0
9.862888283E1,-4.765743589E0,7.549847667E0,2.386222980E0
9.863894283E1,-3.529610918E0,7.373345370E0,1.710860217E-1
9.864900283E1,-1.060322977E0,5.933119437E0,4.041149901E0
9.865906283E1,2.029982243E0,2.796815633E0,3.426742022E0
9.866912283E1,4.099409804E0,-4.510647404E-1,-5.560106839E0
9.867918283E1,6.512281469E0,-7.816670151E0,-1.349602628E1
9.868924283E1,1.089941697E1,-2.868831578E1,-2.050314942E1
9.869930283E1,1.216439775E1,-4.112362205E1,-1.670630671E1
9.870936383E1,4.583738477E0,-3.269186224E1,1.513497393E0
9.871942383E1,-2.701739614E0,-2.729562595E1,1.272375995E1
9.872948383E1,-7.239533009E0,-2.085154758E1,5.104640315E0
9.873954383E1,-1.128536127E1,-1.591107603E1,9.640848237E-1
9.874960383E1,-1.470818799E1,-1.537763337E1,2.245137852E-1
9.875966383E1,-1.797290601E1,-1.685915761E1,-3.217126358E0
9.876972383E1,-1.412461716E1,-1.398631531E1,-5.088140057E0
9.877978383E1,-4.103446137E0,-9.971427591E0,5.147743649E0
9.878984383E1,-4.502448146E-1,-1.215153154E1,6.905753474E0
9.879990383E1,-5.285371903E0,-1.018297518E1,-2.348855764E-1
9.880996383E1,-7.195264324E0,-5.496029541E0,-1.358477064E1
9.882002117E1,-4.617055035E0,-2.162631301E0,-1.968689682E1
9.883008117E1,-1.005834821E0,1.870640062E0,-1.428202304E1
9.884014117E1,1.302357797E0,7.459165539E0,-7.175200188E0
9.885020117E1,1.425380437E0,1.445788389E1,-5.235951236E0
9.886026117E1,-1.234478787E-2,2.202528958E1,-4.409284167E0
9.887032117E1,-2.807053815E0,2.834336046E1,-5.484852589E0
9.888038117E1,-3.439419078E0,3.041536343E1,-9.972723334E0
9.889044117E1,-6.668484865E-1,2.763359268E1,-1.650599046E1
9.890050117E1,-4.342341149E-1,2.254597244E1,-1.824003138E1
9.891056117E1,-2.347066954E0,1.786428462E1,-1.707952747E1
9.892062117E1,-1.415580942E0,1.360332970E1,-1.461457758E1
9.893068117E1,9.994324118E-1,1.183337050E1,-1.065517409E1
9.894074117E1,2.020698765E0,1.110975886E1,-5.667603221E0
9.895080117E1,1.828165303E0,1.023228241E1,-1.543531616E0
9.896086117E1,1.368423441E0,9.248313541E0,1.045709031E0
9.897092217E1,1.060710501E0,7.961069480E0,3.034837655E0
9.898098217E1,9.438578430E-1,5.989941509E0,4.138372141E0
9.899104217E1,1.428599330E0,3.504618748E0,6.091818132E0
9.900110217E1,2.577347994E0,2.307112491E-1,8.940603817E0
9.901116217E1,3.697510499E0,-3.526888454E0,6.890610355E0
9.902122217E1,3.729417001E0,-6.812966348E0,2.000849369E0
9.903128217E1,7.032677230E-1,-9.631259388E0,8.625303823E0
9.904134217E1,-3.837056347E0,-2.906029459E1,4.231124300E1
9.905140217E1,-1.402546768E0,-4.739745523E1,7.176985928E0
9.906146217E1,-1.627004946E1,-2.849597980E1,-3.004800859E1
9.907152217E1,-1.133676648E1,9.858364660E-1,-3.539752796E1
9.908158217E1,1.626649348E0,3.745191444E1,-3.547468782E1
9.909164217E1,-1.120049507E0,1.382008832E1,-6.144468216E0
9.910170217E1,-2.926445188E-1,-1.071723761E1,-1.005782137E1
9.911176217E1,1.547420599E0,-2.425733318E1,-1.811223229E1
9.912182217E1,-1.689307087E0,-3.314349416E1,-1.658979509E1
9.913188217E1,-3.462117677E0,-2.759593427E1,-1.063516375E1
9.914194217E1,3.274130863E-1,-1.542936603E1,-8.678266148E0
9.915200217E1,-3.084875496E-1,-8.898213258E0,-5.887838598E0
9.916206217E1,-4.031748748E0,-5.637580107E0,-3.222985268E-1
9.917212217E1,-6.874144596E0,-3.231219901E0,9.668207359E-1
9.918218217E1,-8.309914366E0,-1.486414844E0,-2.199283987E0
9.919224217E1,-9.377915322E0,-1.999097543E0,-1.058374918E1
9.920230317E1,-1.921754433E1,-6.615986516E0,2.692407750E0
9.921236317E1,-2.247550881E1,-1.301477938E0,3.541320318E1
9.922242317E1,-9.297980375E0,2.222514975E0,4.663576418E1
9.923248317E1,3.463763668E0,-3.169588494E0,2.448081844E1
9.924254317E1,8.021712123E0,-2.743114219E0,-6.408820835E0
9.925260317E1,1.059910514E1,2.188884130E0,-1.739287040E1
9.926266317E1,1.208390381E1,6.383060342E-1,-6.768907578E0
9.927272317E1,1.171288161E1,-2.893757790E-1,1.144981772E1
9.928278317E1,1.150296657E1,7.119417751E-1,1.752787910E1
9.929284317E1,1.018853705E1,3.082724013E0,1.155252055E1
9.930290317E1,8.104286503E0,5.102687345E0,7.531327196E0
9.931296317E1,6.528387625E0,6.053922912E0,7.879193258E0
9.932302317E1,5.619681780E0,6.423000333E0,9.516925857E0
9.933308317E1,4.028338944E0,7.851044762E0,1.162998212E1
9.934314317E1,1.644285573E0,8.647708599E0,1.330464106E1
9.935320317E1,1.218716447E0,7.633370465E0,1.306942979E1
9.936326317E1,2.331838612E0,5.818780058E0,1.014656807E1
9.937332317E1,3.617655952E0,3.933045409E0,5.188384137E0
9.938338317E1,3.727573666E0,3.131949967E0,1.248610922E0
9.939344317E1,3.364486717E0,2.548065138E0,-5.905956781E-1
9.940350317E1,3.023429153E0,-2.050098127E-1,-2.619585357E0
9.941356317E1,5.405901144E0,-5.041503249E0,-6.488272802E0
9.942362417E1,1.026449472E1,-1.310946685E1,-1.208209235E1
9.943368417E1,1.024388562E1,-2.478367380E1,-2.652731117E1
9.944374417E1,2.276352628E0,-3.287484734E1,-2.374825821E1
9.945380417E1,-6.507085633E0,-2.179997063E1,-8.138388634E-2
9.946005417E1,-1.760304272E-1,-2.454018522E0,-1.585825696E0
9.947011417E1,-3.698165095E-1,-2.466491218E0,-2.792805612E-1
9.948017417E1,-9.449077106E-1,-1.554920384E0,1.021531963E-1
9.949023417E1,-1.045997298E0,-1.136622124E0,1.929148471E-1
9.950029417E1,-8.590322855E-1,-1.215842833E0,2.630913752E-1
9.951035417E1,-6.003833324E-1,-1.239720377E0,-7.024260163E-2
9.952041317E1,-4.807539779E-1,-8.308446130E-1,-4.605372298E-1
9.953047317E1,-5.652748954E-1,-6.348291336E-1,-1.052144476E0
9.954053317E1,-7.427098238E-1,-4.841143727E-1,-2.057217697E0
9.955059317E1,-8.184613797E-1,5.082604498E-2,-2.383136820E0
9.956065317E1,-6.913589913E-1,1.141705401E-1,-2.513751338E0
9.957071317E1,-5.532822561E-1,1.047268483E-1,-3.188656265E0
9.958077317E1,-3.836811349E-1,1.397016764E-2,-3.850251174E0
9.959083317E1,-1.665670010E-1,5.179449007E-2,-4.060410630E0
9.960089317E1,1.303101709E-1,3.804274517E-1,-3.976493729E0
9.961095317E1,2.962836796E-1,5.807727943E-1,-3.735235273E0
9.962101317E1,3.302609727E-1,8.601755624E-1,-3.585496266E0
9.963107317E1,4.794439092E-1,1.189135530E0,-3.362067139E0
9.964113317E1,6.947100306E-1,1.395326334E0,-2.960056445E0
9.965119317E1,9.098362572E-1,1.445652442E0,-2.414981341E0
9.966125317E1,9.323024292E-1,1.444191807E0,-2.202519252E0
9.967131217E1,7.626415202E-1,1.475985458E0,-2.302839931E0
9.968137217E1,4.616420612E-1,1.401334202E0,-2.088510826E0
9.969143217E1,1.040819004E-2,1.292516787E0,-1.564283969E0
9.970149217E1,-2.999121693E-1,1.220933712E0,-1.174200425E0
9.971155217E1,-4.791975953E-1,1.238303743E0,-8.225611550E-1
9.972161217E1,-6.090448129E-1,1.159474213E0,-4.744173503E-1
9.973167217E1,-7.144546160E-1,9.895763451E-1,-2.048677254E-1
9.974173217E1,-7.941027564E-1,8.717818469E-1,-3.430619895E-2
9.975179217E1,-9.149652886E-1,8.312175192E-1,1.934919673E-1
9.976185217E1,-1.063534268E0,8.838181941E-1,4.026398546E-1
9.977191217E1,-1.210081864E0,1.000035844E0,6.373336422E-1
9.978197217E1,-1.252053470E0,1.115751950E0,9.432535332E-1
9.979203217E1,-1.168731817E0,1.078118831E0,1.333586753E0
9.980209217E1,-1.051645416E0,1.035936871E0,1.816873745E0
9.981215217E1,-7.529173082E-1,1.084501506E0,2.178141040E0
9.982221117E1,-4.042007688E-1,1.344526309E0,2.332726804E0
9.983227117E1,6.800838053E-2,1.834277105E0,1.857341740E0
9.984233117E1,5.727619627E-1,1.922356930E0,1.051429362E0
9.985239117E1,7.833038262E-1,1.448078451E0,2.084450519E-1
9.986245117E1,7.564775316E-1,1.425887391E0,-1.602891380E-1
9.987251117E1,4.663626646E-1,1.664979747E0,3.477561343E-1
9.988257117E1,1.288144532E-1,1.332905260E0,1.215703962E0
9.989263117E1,9.062482595E-2,7.208874303E-1,2.260503750E0
9.990269117E1,3.092074880E-1,4.286573330E-1,3.439388380E0
9.991275117E1,4.539241751E-1,6.635133809E-1,4.312953628E0
9.992281117E1,6.545038448E-1,6.978622645E-1,4.574294931E0
9.993287117E1,9.960547677E-1,4.200218725E-1,4.022486174E0
9.994293117E1,1.179740370E0,8.327838421E-2,3.228353596E0
9.995299117E1,1.134694005E0,-2.467241415E-1,2.512548566E0
9.996305017E1,8.865533754E-1,-4.006251964E-1,1.948146660E0
9.997311017E1,6.350074737E-1,-7.165961587E-1,1.867849771E0
9.998317017E1,4.956145303E-1,-8.837242001E-1,1.598119467E0
9.999323017E1,3.212185460E-1,-1.113527084E0,1.111068038E0
1.000032902E2,1.696690951E-1,-1.228871599E0,5.647088850E-1
1.000133507E2,1.858794773E-1,-1.343664722E0,1.737757409E-1
1.000234107E2,2.223427141E-1,-1.435954835E0,1.501705313E-1
1.000334707E2,1.726937136E-1,-1.307788253E0,1.759509051E-1
1.000435307E2,4.574744582E-2,-1.095492225E0,1.742365015E-1
1.000535907E2,-2.919134706E-2,-8.878198823E-1,-4.913649201E-2
1.000636507E2,-1.676535599E-1,-8.445808920E-1,-4.916029018E-1
1.000737107E2,-4.054530962E-1,-9.095721093E-1,-1.088412416E0
1.000837707E2,-5.379561192E-1,-1.140568410E0,-1.947483001E0
1.000938307E2,-6.105571952E-1,-1.418810798E0,-2.936243659E0
1.001038897E2,-7.234297997E-1,-1.613528927E0,-3.870847406E0
1.001139497E2,-7.687287641E-1,-1.641401727E0,-4.341425475E0
1.001240097E2,-7.567875803E-1,-1.560597884E0,-4.446938481E0
1.001340697E2,-9.053691307E-1,-1.499616103E0,-4.429996174E0
1.001441297E2,-1.246012858E0,-1.035101012E0,-4.304956391E0
1.001541897E2,-1.555863540E0,-7.037091878E-1,-4.041026525E0
1.001642497E2,-1.767898344E0,-5.495242506E-1,-3.779746617E0
1.001743097E2,-1.972335568E0,-4.541202030E-1,-3.687471707E0
1.001843697E2,-2.092524208E0,-3.088364822E-1,-3.533894588E0
1.001944297E2,-1.965899537E0,-1.964489043E-1,-3.341103702E0
1.002044897E2,-1.741156980E0,-2.026574779E-1,-3.142604764E0
1.002145497E2,-1.320959398E0,-3.558568668E-1,-3.000462459E0
1.002246097E2,-8.063918495E-1,-4.085569444E-1,-2.742490321E0
1.002346697E2,-4.289312750E-1,-2.764338443E-1,-2.172427141E0
1.002447287E2,-3.194158494E-1,-5.373211116E-2,-1.376889478E0
1.002547887E2,-6.022047400E-1,9.870567799E-2,-4.992048669E-1
1.002648487E2,-1.002272404E0,3.211910641E-1,1.944971037E-1
1.002749087E2,-1.259894002E0,3.730508968E-1,5.528945857E-1
1.002849687E2,-1.360727774E0,2.197097129E-1,5.626003790E-1
1.002950287E2,-1.394977840E0,-1.349858969E-1,4.917058128E-1
1.003050887E2,-1.405977329E0,-3.385406300E-1,4.675854635E-1
1.003151487E2,-1.509953395E0,-3.961737111E-1,5.961008316E-1
1.003252087E2,-1.842095417E0,-2.849371576E-1,6.673520780E-1
1.003352687E2,-2.134842408E0,-1.510075602E-1,6.620030451E-1
1.003453287E2,-2.267711613E0,-1.639787310E-1,6.247679758E-1
1.003553887E2,-2.145089361E0,1.813864768E-2,4.403029400E-1
1.003654487E2,-1.931671837E0,-1.546076909E-1,2.220445061E-1
1.003755077E2,-1.682095424E0,-1.108209626E0,-6.221145093E-2
1.003855677E2,-1.366948627E0,-2.091060796E0,2.844869220E-1
1.003956277E2,-9.677299780E-1,-2.491320249E0,9.127573800E-1
1.004056877E2,-5.112942776E-1,-2.603971829E0,1.550698548E0
1.004157477E2,1.044681090E-1,-3.064698216E0,2.160325744E0
1.004258077E2,6.461021268E-1,-3.321651769E0,2.889708009E0
1.004358677E2,6.724110889E-1,-3.293285757E0,3.392124751E0
1.004459277E2,2.164178766E-1,-3.320940455E0,3.474141306E0
1.004559877E2,-4.679164159E-1,-3.177043987E0,3.002747551E0
1.004660477E2,-1.054686553E0,-3.188156912E0,2.103445199E0
1.004761077E2,-1.454829939E0,-3.428122550E0,6.282073081E-1
1.004861677E2,-1.731304714E0,-3.855818308E0,-1.333309010E0
1.004962277E2,-1.764149986E0,-4.619274053E0,-3.569101843E0
1.005062867E2,-1.512959449E0,-5.529122443E0,-5.775706544E0
1.005163467E2,-1.777921933E0,-5.931491572E0,-7.142194410E0
1.005264067E2,-3.057248279E0,-5.844037106E0,-7.601434143E0
1.005364667E2,-3.364201373E0,-4.816195412E0,-8.260487267E0
1.005465267E2,-3.033546005E0,-4.540389851E0,-8.678271995E0
1.005565867E2,-2.134739790E0,-4.474580024E0,-7.921182114E0
1.005666467E2,-8.025550528E-1,-4.529509645E0,-6.650849955E0
1.005767067E2,2.121330735E-1,-4.521050186E0,-6.070395103E0
1.005867667E2,4.106328522E-1,-4.473713759E0,-6.039590802E0
1.005968267E2,2.764275220E-1,-3.792609030E0,-5.917548301E0
1.006068867E2,5.823915229E-1,-2.964882737E0,-5.448464196E0
1.006169467E2,1.161399554E0,-2.892122324E0,-4.965272514E0
1.006270067E2,1.822961573E0,-2.728307023E0,-4.443778061E0
1.006370657E2,2.792322340E0,-2.154201078E0,-3.451158825E0
1.006471257E2,3.879474096E0,-1.399903242E0,-1.783888432E0
1.006571857E2,4.500037047E0,-2.760038181E-1,-7.994254768E-2
1.006672457E2,4.318447672E0,8.168268637E-1,9.944406438E-1
1.006773057E2,3.881486708E0,1.485724580E0,1.457116200E0
1.006873657E2,3.766244811E0,1.840752312E0,1.770404168E0
1.006974257E2,4.013450471E0,1.666802616E0,1.787355246E0
1.007074857E2,4.365469226E0,9.396719675E-1,1.514768577E0
1.007175457E2,4.498580505E0,6.765189041E-1,1.532569256E0
1.007276057E2,5.004092764E0,1.511744543E0,2.415088345E0
1.007376657E2,5.766641605E0,2.148847075E0,5.087418510E0
1.007477257E2,6.294767386E0,2.932124003E0,8.236551690E0
1.007577847E2,6.367037802E0,3.539539197E0,1.001364449E1
1.007678447E2,6.278314490E0,3.288184646E0,1.048144513E1
1.007779047E2,5.546825473E0,2.773759184E0,9.284413666E0
1.007879647E2,4.381976500E0,2.481115104E0,6.970702007E0
1.007980247E2,3.498680609E0,2.282989364E0,4.882050848E0
1.008080847E2,2.881577455E0,1.695556591E0,3.885852531E0
1.008181447E2,2.281576531E0,1.310069544E0,3.067411909E0
1.008282047E2,1.921376352E0,1.717353842E0,3.879515904E0
1.008382647E2,1.970773630E0,2.544472609E0,4.978759702E0
1.008483247E2,2.040181249E0,3.363110282E0,5.569160083E0
1.008583847E2,6.507389688E-1,4.663287215E0,7.871985396E0
1.008684447E2,-1.402131908E0,7.254931651E0,9.377575014E0
1.008785047E2,-6.358180439E-1,5.068111589E0,8.286668175E0
1.008885637E2,-2.034655631E-1,2.803374747E0,7.899294816E0
1.008986237E2,6.109375566E-1,5.249203366E-1,4.784833286E0
1.009086837E2,2.170122169E0,-1.980692408E0,2.551386357E0
1.009187437E2,3.520609129E0,-2.673288524E0,1.467775090E0
1.009288037E2,4.637247809E0,-1.765412692E0,1.213260410E0
1.009388637E2,5.232643467E0,-3.985662456E-1,-3.954471946E-2
1.009489237E2,5.022551839E0,-1.181045614E0,-2.448919165E0
1.009589837E2,4.778270372E0,-3.159223135E0,-4.547214721E0
1.009690437E2,5.089094322E0,-3.648593570E0,-4.150436701E0
1.009791037E2,3.881520914E0,-4.422263524E0,-3.350675594E0
1.009891637E2,3.196656425E0,-4.972124282E0,-5.653669306E0
1.009992237E2,1.977799644E0,-5.107030656E0,-5.391365551E0
1.010092833E2,1.016062478E0,-4.756756126E0,-5.565320216E0
1.010193423E2,-6.136758077E-1,-2.231479341E0,-4.419881076E0
1.010294023E2,-1.249389771E0,1.584783430E0,-2.373609951E0
1.010394623E2,-2.280858493E0,-1.673309398E-1,-2.845936337E0
1.010495223E2,-2.976405845E0,-1.078483844E0,-4.197021468E0
1.010595823E2,-3.205530744E0,1.441086059E0,-2.638076007E0
1.010696423E2,-3.685694738E0,4.733826270E0,4.443708479E-2
1.010797023E2,-5.637078416E0,5.233876060E0,1.596126151E0
1.010897623E2,-6.733973973E0,3.672779993E0,1.313903271E0
1.010998223E2,-6.783950125E0,2.956469178E0,3.562237796E0
1.011098823E2,-5.845712918E0,2.855026419E0,5.221322672E0
1.011199423E2,-4.154236221E0,1.535204888E0,4.513088617E0
1.011300023E2,-3.067484415E0,3.169962716E-1,2.494333320E0
1.011400613E2,-3.431387635E0,7.903342259E-1,-1.057574201E-1
1.011501213E2,-3.671137510E0,4.589959037E-1,-2.266642742E0
1.011601813E2,-3.821720855E0,2.488843954E-1,-2.806930731E0
1.011702413E2,-3.537801113E0,7.760869002E-1,-3.147378430E0
