"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.607725404E1,-5.578449554E0,-3.945959335E1,3.491025375E1
3.608731404E1,-2.786964478E1,-6.324108948E1,9.420060883E0
3.609737404E1,-2.411724792E1,-4.990442322E1,-2.285537201E1
3.610743404E1,-8.738228760E0,-3.187741058E1,-1.712019836E1
3.611749404E1,-8.403524780E-1,-1.385608612E1,-1.394425278E1
3.612755404E1,3.588936768E0,-9.154064026E0,-1.312859894E1
3.613761504E1,5.090913391E0,-8.483608246E0,-1.001686981E1
3.614767504E1,8.409662018E0,-1.473071732E1,-7.395520935E0
3.615773504E1,1.262130386E1,-3.080593872E1,-2.638263702E0
3.616779504E1,1.500809052E1,-3.894241882E1,-2.579885101E0
3.617785504E1,1.414573380E1,-3.390224991E1,1.928544571E1
3.618791504E1,5.816155243E0,-2.870939850E1,1.932361633E1
3.619797504E1,-4.316423950E0,-2.288201660E1,1.071741302E1
3.620803504E1,-8.623716888E0,-1.728455658E1,3.941453705E0
3.621809504E1,-8.566685486E0,-1.030352371E1,4.660708008E0
3.622815504E1,-2.778522034E0,-5.316194916E0,7.075336761E0
3.623821504E1,5.194198608E0,-1.387913818E0,5.066364441E0
3.624827504E1,1.268507126E1,5.297483826E-1,8.016130371E0
3.625833504E1,1.620799530E1,-3.344345398E0,9.224417725E0
3.626839504E1,1.183603683E1,-8.875193939E0,6.237229614E0
3.627845504E1,7.664361877E0,-8.528814240E0,6.637197876E-1
3.628851504E1,7.025640106E0,-7.664212189E0,-2.456391907E0
3.629857504E1,6.375242615E0,-4.852010193E0,-7.957452393E-1
3.630863504E1,5.803731079E0,-1.144370270E0,5.752238159E0
3.631869504E1,3.742068329E0,1.236279144E0,1.469748642E1
3.632875504E1,-1.386416931E0,5.372328186E-1,1.059362045E1
3.633881504E1,-3.436703339E0,-3.947291565E-1,1.552870789E0
3.634887504E1,-3.693718872E0,-5.911207581E-1,6.271957397E-2
3.635893504E1,-3.991749115E0,-2.051783295E0,4.155508575E0
3.636899504E1,-3.552113342E0,-3.671265564E0,5.642516327E0
3.637905504E1,-2.545157318E0,-3.764521637E0,9.892927551E-1
3.638911504E1,-1.583706665E0,-4.241429901E0,-1.590592346E0
3.639917504E1,-9.479786682E-1,-5.409001923E0,-4.834945679E-1
3.640923504E1,-5.791456604E-1,-6.666387177E0,3.171305237E0
3.641929504E1,-2.377056885E-1,-7.783514099E0,5.497767334E0
3.642935504E1,1.475930786E-1,-8.330326996E0,1.451531525E0
3.643941504E1,1.354982300E0,-1.114657059E1,-7.401358795E0
3.644947504E1,6.369255066E0,-2.768403076E1,-1.334609665E1
3.645953504E1,1.620365433E1,-6.444817932E1,1.818658081E1
3.646959504E1,1.469973175E1,-7.683507065E1,2.431708237E1
3.647965604E1,-1.475631409E0,-6.492853043E1,1.217837494E1
3.648971604E1,-1.242416382E1,-4.972569489E1,1.306752594E1
3.649977604E1,-6.088888092E0,-4.013468948E1,4.973108368E0
3.650983604E1,1.937570801E0,-3.084141495E1,-8.241860962E0
3.651989604E1,9.653575287E0,-2.210348557E1,-1.227477448E1
3.652995604E1,1.382674713E1,-1.134520752E1,-1.067071014E1
3.654001604E1,7.912246399E0,1.423839111E0,-5.617967377E0
3.655007604E1,-7.839647369E0,3.997287598E0,-1.938468933E-1
3.656013604E1,-1.826890961E1,5.248685303E0,-5.666017456E0
3.657019604E1,-1.351464615E1,4.259093170E0,-4.006867676E0
3.658025604E1,-7.325915680E0,1.857637024E-1,-3.006647644E0
3.659031604E1,-3.631148987E0,8.297245789E-1,-4.592599640E0
3.660037604E1,-1.659000092E0,4.599485321E0,-4.716990967E0
3.661043604E1,-3.142714691E0,1.057401123E1,-5.885610809E0
3.662049604E1,-7.908204803E0,1.550864960E1,-7.208859100E0
3.663055604E1,-1.455827591E1,1.661005920E1,-5.345533905E0
3.664061604E1,-2.027743286E1,1.560714478E1,-4.014501801E0
3.665067604E1,-1.641770920E1,1.381507141E1,-4.248914337E0
3.666073604E1,-9.074878693E0,6.848857727E0,-5.292394409E0
3.667079604E1,-5.232369232E0,2.148781586E0,-7.149582367E0
3.668085604E1,-2.565215607E0,4.751119995E-1,-6.424340515E0
3.669091604E1,-1.528920593E0,-6.840774536E-1,-3.893104248E0
3.670097604E1,-1.885179749E0,-2.228266296E0,-1.318907318E0
3.671103604E1,-1.936822357E0,-4.595144348E0,2.423909454E0
3.672109604E1,-1.274000702E0,-7.350165253E0,4.263134766E0
3.673115604E1,-5.745053101E-1,-1.065843567E1,2.255359955E0
3.674121604E1,-7.685018921E-1,-1.420066956E1,-2.138003998E0
3.675127604E1,-1.333127747E0,-1.776805115E1,-3.298840027E0
3.676133967E1,-1.280287628E0,-1.849987930E1,-2.229763184E0
3.677139967E1,2.293231201E-1,-1.181972076E1,-5.265300751E0
3.678145967E1,1.542542267E0,-2.418370972E0,-1.133278336E1
3.679151967E1,2.201921082E0,2.652633820E0,-1.505898468E1
3.680157967E1,1.592238922E0,4.575086060E0,-1.237761063E1
3.681163967E1,-3.254232788E-1,3.401676178E0,-6.509363708E0
3.682169967E1,2.130070496E0,-1.776176422E1,2.682451813E1
3.683175967E1,-1.298549652E0,-6.027246277E1,3.310410965E1
3.684181967E1,-1.563214279E1,-3.760704575E1,-1.516361710E1
3.685187967E1,-1.276186157E1,-3.930541397E1,-7.596103821E0
3.686193967E1,-1.341660004E0,-3.055386292E1,-1.543066177E1
3.687199967E1,4.918621674E0,-2.429417999E1,-2.723541367E1
3.688205967E1,7.052584076E0,-2.063743423E1,-2.516926025E1
3.689211967E1,8.085286560E0,-1.764425858E1,-1.975382172E1
3.690217967E1,8.042475586E0,-1.775128601E1,-9.804162140E0
3.691223967E1,6.058201904E0,-2.001517822E1,-3.225791931E0
3.692229967E1,2.565964050E0,-2.776935333E1,8.052355042E0
3.693235967E1,-9.137298889E0,-3.137460617E1,3.986794418E1
3.694241967E1,-1.329415466E1,-2.518437881E1,2.964465363E1
3.695247967E1,-1.002794678E1,-2.399704788E1,1.188663162E1
3.696254067E1,-4.970264282E0,-2.231319946E1,-2.149530029E0
3.697260067E1,-3.831432495E0,-1.454585175E1,2.377655640E0
3.698266067E1,4.689747620E-1,-6.389013977E0,5.429808655E0
3.699272067E1,8.021519165E0,-1.884580994E0,9.448352051E-1
3.700278067E1,1.508009079E1,1.151705017E0,1.672023010E-1
3.701284067E1,2.063997894E1,7.488926697E-1,5.432053986E0
3.702290067E1,1.678070435E1,-2.179467773E0,5.767805786E0
3.703296067E1,1.024724075E1,-4.748575287E0,4.957690430E-1
3.704302067E1,6.762637024E0,-6.726711731E0,-4.114194489E0
3.705308067E1,3.883524170E0,-4.833448792E0,-5.193001099E0
3.706314067E1,2.210603027E0,3.742218018E-2,2.835104370E0
3.707320067E1,-7.065307617E-1,3.152294769E0,1.581715805E1
3.708326067E1,-5.375471649E0,5.861810303E-1,1.136706207E1
3.709332067E1,-4.952002258E0,-1.896406403E0,1.437460785E0
3.710338067E1,-4.729265442E0,-1.958676910E0,1.505419464E0
3.711344067E1,-4.033811646E0,-2.891686707E0,8.131390686E0
3.712350067E1,-2.096689911E0,-4.252955933E0,7.910450134E0
3.713356067E1,-8.195457458E-1,-4.487069092E0,1.946851501E0
3.714362067E1,-3.459306335E-1,-4.796475677E0,-4.236190796E-2
3.715368067E1,2.619552612E-2,-6.291716309E0,1.858984222E0
3.716374067E1,1.548978882E0,-8.166417847E0,-2.532583466E0
3.717380067E1,5.155279541E0,-1.480032257E1,-1.539503586E1
3.718386067E1,1.397643585E1,-3.943699036E1,-2.143542480E1
3.719392067E1,1.835393280E1,-6.682044617E1,8.913065186E0
3.720398067E1,3.736230469E0,-5.031217529E1,2.259431488E1
3.721404067E1,-9.239985352E0,-2.920052719E1,9.543105011E0
3.722410067E1,-1.337319031E1,-2.913481384E1,5.201533356E0
3.723416067E1,-1.563738190E1,-3.299334000E1,3.306474152E0
3.724422067E1,-1.690150314E1,-4.176659592E1,9.235045624E0
3.725428067E1,-5.915099487E0,-4.717455002E1,1.102457428E1
3.726434067E1,9.209748230E0,-4.143548447E1,-4.912185059E0
3.727440067E1,1.416938461E1,-3.334585693E1,-1.615710114E1
3.728446067E1,1.030741562E1,-1.911001053E1,-9.574689331E0
3.729452067E1,4.955445099E0,-4.791985016E0,-7.817493439E0
3.730458067E1,-7.898624725E0,-3.689078522E0,-5.993985443E0
3.731464067E1,-1.496917145E1,2.856210480E0,-1.325343933E0
3.732470067E1,-1.224423798E1,1.061293030E1,-4.800666962E0
3.733476067E1,-7.492668915E0,1.281080978E1,-4.717290344E0
3.734482067E1,-2.326162720E0,1.258268417E1,-3.454366608E0
3.735488067E1,-6.215075684E-1,1.189621170E1,-1.043180695E1
3.736494067E1,-7.638615417E0,1.090033264E1,-1.496123795E1
3.737500067E1,-1.611608643E1,1.191881470E1,-1.185100571E1
3.738506067E1,-1.614497635E1,1.254137009E1,-8.576415253E0
3.739512067E1,-1.438867859E1,1.085362976E1,-8.099656677E0
3.740518067E1,-1.137110367E1,7.422464905E0,-8.424331512E0
3.741524067E1,-8.547375641E0,3.728446655E0,-7.787106628E0
3.742530067E1,-5.950276337E0,9.464817810E-1,-6.030659180E0
3.743536067E1,-3.024759979E0,-1.049317932E0,-1.511107635E0
3.744542067E1,-3.617976379E-1,-2.493514709E0,3.538491669E0
3.745548067E1,1.442550201E0,-3.563489685E0,6.758146362E0
3.746554067E1,2.130968628E0,-5.165907440E0,6.885681152E0
3.747560067E1,2.234702911E0,-7.560627594E0,4.265679474E0
3.748566067E1,1.484163666E0,-9.651629333E0,1.064735870E0
3.749572067E1,-2.350112915E-1,-1.157782379E1,-2.126777344E0
3.750578067E1,2.170486450E-2,-1.170925049E1,-1.030142807E1
3.751584067E1,1.762135620E0,-6.445296936E0,-1.845422424E1
3.752590067E1,1.953737183E0,2.095642090E-3,-1.755279877E1
3.753596067E1,-4.700225830E-1,1.863923950E0,-1.185908890E1
3.754602067E1,-6.280938721E-1,-2.066452789E0,-5.630092163E0
3.755608067E1,-7.286846924E-1,-3.367981247E1,2.248818558E1
3.756614067E1,-1.995724869E1,-5.106121765E1,2.081271973E0
3.757620067E1,-2.777923279E1,-5.498291245E1,-3.367547150E0
3.758626067E1,-1.154818542E1,-3.640010559E1,-6.538702698E0
3.759632067E1,-4.237687683E-1,-1.939217377E1,-9.325906677E0
3.760638067E1,4.400249634E0,-1.645737671E1,-1.222642502E1
3.761644067E1,6.731202393E0,-1.822011108E1,-1.463252151E1
3.762650067E1,8.001610565E0,-2.124621826E1,-1.318009186E1
3.763656067E1,1.098580490E1,-2.786156158E1,-9.196725311E0
3.764662067E1,1.360460907E1,-3.179328552E1,2.093247070E0
3.765668067E1,2.835852814E0,-2.831646561E1,3.153043213E1
3.766674067E1,-6.207740936E0,-2.578777405E1,1.957045303E1
3.767680067E1,-4.857848053E0,-2.824730942E1,4.457580414E0
3.768686067E1,-4.273163910E0,-2.246707947E1,4.403093719E0
3.769692067E1,-2.428400116E0,-1.295915131E1,8.725056152E0
3.770698067E1,3.966152344E0,-4.320914612E0,7.606132965E0
3.771704067E1,1.392120071E1,1.702858887E0,3.719315643E0
3.772710067E1,2.028431854E1,1.018182678E0,2.609673157E0
3.773716167E1,1.770593033E1,-6.489754486E0,7.460934906E0
3.774722167E1,1.271979904E1,-6.086792450E0,1.058209442E1
3.775728167E1,9.076674957E0,-6.669979706E0,1.510059814E0
3.776733817E1,5.757028198E0,-9.435927887E0,-6.331982574E0
3.777739817E1,3.848646698E0,-6.544989624E0,-6.103108521E0
3.778745817E1,3.618126068E0,-1.217268677E0,6.625372467E0
3.779751817E1,-1.134191437E0,2.693648529E0,2.015393967E1
3.780757817E1,-7.043902130E0,1.517544250E0,9.248667297E0
3.781763817E1,-5.034480743E0,-4.712200928E-1,-1.405876465E0
3.782769817E1,-3.263064423E0,-2.883004761E-1,-9.240284729E-1
3.783775817E1,-1.829345856E0,-6.975494385E-1,7.422015839E0
3.784781817E1,-7.497908020E-1,-2.852168884E0,7.610773315E0
3.785787817E1,-1.327738953E-1,-3.744163971E0,-7.878117371E-1
3.786793817E1,2.784210205E-1,-4.215533752E0,-2.909799042E0
3.787799817E1,-1.916015625E-2,-5.280269623E0,3.974235535E-1
3.788805817E1,-1.059796143E-1,-7.038064270E0,4.212240601E0
3.789811817E1,5.281018066E-1,-8.115823059E0,8.405021667E-1
3.790817817E1,2.297422485E0,-1.087069427E1,-1.060409866E1
3.791823817E1,7.987240448E0,-2.699142105E1,-2.071706863E1
3.792829817E1,1.684043015E1,-6.098767548E1,-2.205513611E0
3.793835817E1,1.019889130E1,-6.549629974E1,3.097897888E1
3.794841817E1,-6.242917786E0,-4.406566498E1,1.878518600E1
3.795847817E1,-1.709729599E1,-4.485422516E1,1.006701553E1
3.796853817E1,-2.479668503E1,-4.671006592E1,1.073432785E1
3.797859817E1,-1.768302795E1,-4.585444519E1,7.039561157E0
3.798865817E1,-1.135987701E0,-4.158921478E1,-7.146139526E-1
3.799871817E1,1.370490051E1,-3.473796204E1,-1.156360336E1
3.800877817E1,1.564172287E1,-2.370365799E1,-1.369996078E1
3.801883817E1,1.038315811E1,-6.413413239E0,-1.101185074E1
3.802889817E1,-1.991159363E0,7.291187897E0,-3.603456573E0
3.803895817E1,-1.606638977E1,5.534890137E0,-2.657423859E0
3.804901817E1,-1.591759918E1,9.275162201E0,-8.332422638E0
3.805907817E1,-9.040749664E0,8.912466431E0,-6.651867371E0
3.806913817E1,-2.017205200E0,7.160659332E0,-6.243965607E0
3.807919817E1,-5.727090454E-1,7.423213348E0,-8.109835510E0
3.808925817E1,-5.300327911E0,8.149353333E0,-1.067340454E1
3.809931817E1,-1.180774567E1,8.302784271E0,-9.699829102E0
3.810937817E1,-1.597043930E1,1.117351456E1,-6.687044220E0
3.811943817E1,-1.455887466E1,1.267294647E1,-6.131399689E0
3.812949817E1,-1.281440231E1,1.123129440E1,-7.863298187E0
3.813955817E1,-1.039962387E1,8.891360321E0,-1.111902786E1
3.814961817E1,-7.771539001E0,4.887636108E0,-1.094389206E1
3.815967817E1,-5.215454407E0,1.146765289E0,-7.247778168E0
3.816973817E1,-2.439626770E0,-5.159770203E-1,-2.239642639E0
3.817979817E1,-6.077362061E-2,-1.735640717E0,2.394720154E0
3.818985817E1,8.740324402E-1,-2.989433441E0,3.791914673E0
3.819991817E1,1.168470154E0,-5.287304993E0,1.567240906E0
3.820997817E1,1.753453674E0,-8.083041229E0,-9.909393311E-2
3.822003817E1,1.229393463E0,-1.084210373E1,7.746391296E-1
3.823009817E1,9.901908875E-1,-1.326676163E1,-1.407073975E-1
3.824015817E1,4.190086670E0,-1.192480225E1,-5.587730255E0
3.825021817E1,6.827901306E0,-5.109774170E0,-1.690524536E1
3.826027817E1,5.836961975E0,4.598437500E-1,-1.785142776E1
3.827033817E1,3.010838928E0,2.251168671E0,-1.012255005E1
3.828039817E1,6.640191650E-1,-1.931283875E0,-1.245709534E0
3.829045817E1,6.768923950E-1,-4.228661453E1,4.241295181E1
3.830051817E1,-1.818164108E1,-5.409959930E1,-3.781735840E0
3.831057817E1,-2.710249008E1,-5.511194412E1,-1.401879776E1
3.832063817E1,-1.280871414E1,-4.215608597E1,-1.385922958E1
3.833069817E1,-2.282004547E0,-1.935789505E1,-1.573333237E1
3.834075817E1,1.462159424E0,-1.146241379E1,-1.363978592E1
3.835081817E1,2.848875732E0,-1.054781570E1,-1.083237396E1
3.836087817E1,4.292922821E0,-1.370265518E1,-1.509041931E1
3.837093817E1,3.332669678E0,-2.180545532E1,-1.783630920E1
3.838099817E1,7.846233673E0,-2.682646408E1,-2.062875229E1
3.839105817E1,7.724686432E0,-3.296834198E1,6.129453735E0
3.840111817E1,-4.890180817E0,-3.182007980E1,4.941089951E1
3.841117817E1,-2.793640594E0,-3.195210526E1,2.553524918E1
3.842123817E1,1.105002136E0,-3.403277847E1,2.039658508E0
3.843129817E1,-4.814288635E0,-1.952794144E1,3.402274933E0
3.844135817E1,-5.990243225E0,-8.364905090E0,6.953789520E0
3.845141817E1,8.846603394E-1,-2.667752380E0,8.477770386E0
3.846147817E1,8.109236755E0,2.060614929E0,6.583759003E0
3.847153817E1,1.490959534E1,-8.696914673E-1,5.985602875E0
3.848159817E1,1.892619278E1,-4.114942932E0,1.051877609E1
3.849165817E1,1.887260422E1,-4.644541626E0,9.909842377E0
3.850171817E1,1.690689194E1,-6.128705292E0,-3.416345673E0
3.851177817E1,1.264914597E1,-7.696395264E0,-1.195563812E1
3.852183817E1,8.407416687E0,-6.163732452E0,-1.096874039E1
3.853189817E1,6.174809418E0,-1.526375885E0,1.849553833E0
3.854195817E1,3.917054443E0,3.018023987E0,2.122720779E1
3.855201817E1,-4.521048431E0,2.627486115E0,1.207838287E1
3.856207817E1,-6.551126862E0,7.473957825E-1,-1.257235565E0
3.857213817E1,-6.907236328E0,3.294648743E-1,-3.331921234E0
3.858219817E1,-7.145989838E0,-1.003064117E0,2.264341278E0
3.859225817E1,-5.154680786E0,-3.918102264E0,9.850865021E0
3.860231817E1,-2.380350037E0,-5.267396393E0,5.334307251E0
3.861237817E1,-7.816744995E-1,-5.326074371E0,-9.548643494E-1
3.862243817E1,-3.487747192E-2,-5.416336670E0,-1.476679230E0
3.863249817E1,4.610412598E-2,-5.687422943E0,1.170715485E0
3.864255817E1,7.083270264E-1,-5.918093262E0,2.905158691E0
3.865261817E1,2.226170654E0,-7.183112640E0,-2.957998810E0
3.866267817E1,6.009104004E0,-1.685210587E1,-1.367316650E1
3.867273817E1,1.556014252E1,-4.576538040E1,-1.121273300E1
3.868279817E1,2.106090363E1,-7.015341522E1,2.029210236E1
3.869285817E1,8.911568298E0,-5.785094833E1,1.941402832E1
3.870291817E1,-9.236243134E0,-4.813255783E1,1.315135162E1
3.871297817E1,-2.072784622E1,-4.413976089E1,1.313368835E1
3.872303817E1,-1.623239456E1,-4.167453735E1,8.471333771E0
3.873309817E1,-4.611909485E-1,-3.856176041E1,-1.762434998E0
3.874315817E1,9.787097626E0,-3.035821976E1,-7.918832703E0
3.875321817E1,1.370594833E1,-1.926718369E1,-1.089644073E1
3.876328117E1,1.000384689E1,-7.879763947E0,-1.031954041E1
3.877334117E1,-4.503385162E0,-9.334588623E-1,-2.529589691E0
3.878340117E1,-1.478086304E1,1.935475159E0,-1.869462433E0
3.879346117E1,-1.653566391E1,4.946613464E0,-3.999233551E0
3.880352117E1,-1.148441803E1,5.318440247E0,-3.165916443E0
3.881358117E1,-6.575675812E0,7.094796295E0,-3.514840851E0
3.882364217E1,-3.526965637E0,8.783434753E0,-3.366499329E0
3.883370117E1,-3.858825531E0,1.141211838E1,-8.504564667E0
3.884376117E1,-7.326514435E0,1.215008377E1,-1.193602890E1
3.885382217E1,-1.258627670E1,1.227178070E1,-9.030121765E0
3.886388217E1,-1.491842697E1,1.290825714E1,-5.065017242E0
3.887394217E1,-1.319865326E1,1.199096466E1,-3.771107941E0
3.888400217E1,-1.081261505E1,8.566535797E0,-4.932093658E0
3.889406217E1,-7.897876282E0,4.251758423E0,-5.929170227E0
3.890412217E1,-5.518125000E0,5.953120422E-1,-5.994733887E0
3.891418217E1,-3.163521423E0,-1.370400238E0,-3.345842285E0
3.892424217E1,-1.362017670E0,-2.506986694E0,-3.457809448E-2
3.893430217E1,-2.567161560E-1,-3.424728241E0,2.119292908E0
3.894436217E1,5.090913391E-1,-5.117258606E0,2.557581482E0
3.895442217E1,8.762777710E-1,-6.969806213E0,2.041305084E0
3.896448217E1,2.032772827E-1,-8.656498718E0,9.731263733E-1
3.897454217E1,-1.438209229E0,-9.652377777E0,-6.647676086E-1
3.898460217E1,-2.343975677E0,-1.053613998E1,-2.182012482E0
3.899466217E1,-1.338217163E-1,-1.091305618E1,-6.974596252E0
3.900472217E1,3.778292999E0,-8.586743774E0,-1.732706818E1
3.901478217E1,4.589156799E0,-2.768792267E0,-1.977747253E1
3.902484217E1,2.400408325E0,2.510130157E0,-1.378977402E1
3.903490217E1,-3.941304016E-1,2.726130981E0,-7.213649139E0
3.904496217E1,4.176315308E-2,-4.503684540E0,3.434907074E0
3.905502217E1,-2.595602417E0,-4.971551605E1,2.971261230E1
3.906508217E1,-2.306987595E1,-4.982329193E1,-8.005801849E0
3.907514217E1,-2.679263443E1,-5.198090515E1,-8.287516022E0
3.908520217E1,-1.079270645E1,-3.761842209E1,-9.909093933E0
3.909526217E1,-1.074016571E0,-2.278756302E1,-1.363125366E1
3.910532217E1,2.818937988E0,-1.921554108E1,-1.621562943E1
3.911538217E1,7.226222992E0,-1.716570374E1,-1.554307800E1
3.912544217E1,1.185295166E1,-2.250165756E1,-1.148202301E1
3.913550217E1,1.499431915E1,-3.157324310E1,-8.738827515E0
3.914556217E1,1.436517746E1,-3.059203354E1,5.285658417E0
3.915562217E1,2.933599548E0,-2.588522141E1,2.828548004E1
3.916568217E1,-9.256002045E0,-2.269625290E1,2.364468063E1
3.917574217E1,-6.918313293E0,-2.441946945E1,1.913860107E1
3.918580217E1,-1.219663696E0,-2.456691284E1,1.030307465E1
3.919586217E1,-1.369202728E0,-1.667337753E1,5.397625580E0
3.920592217E1,1.304537201E0,-4.789739685E0,5.051096191E0
3.921598217E1,1.066038162E1,1.578916626E0,1.992656250E0
3.922604217E1,1.949321365E1,8.207432556E-1,-8.437953186E-1
3.923610217E1,2.307661194E1,1.133442993E0,1.041384430E0
3.924616217E1,2.155697205E1,7.899073792E-1,2.709216156E0
3.925622217E1,1.575683350E1,-3.209026794E0,-1.960772552E0
3.926628217E1,9.002129974E0,-5.226830750E0,-6.938970337E0
3.927634217E1,3.669768677E0,-3.302881622E0,-2.747386780E0
3.928640217E1,-1.055155792E0,4.041595459E-1,8.577313385E0
3.929646217E1,-6.602320404E0,-2.947370911E-1,1.380504227E1
3.930652217E1,-7.015760651E0,-2.895428925E0,5.644911346E0
3.931658217E1,-5.332061920E0,-3.206931152E0,-1.060993652E0
3.932664217E1,-4.315076752E0,-1.400038605E0,1.907333679E0
3.933670217E1,-2.712958374E0,-1.028960266E0,8.440647583E0
3.934676217E1,-1.543889465E0,-2.138902130E0,4.389022980E0
3.935682217E1,-1.244362335E0,-3.097808075E0,-9.617500305E-1
3.936688217E1,-1.254840546E0,-3.819756775E0,-6.004014587E-1
3.937694217E1,-1.557062073E0,-4.750072174E0,2.454445953E0
3.938700217E1,-1.130898285E0,-6.414311371E0,3.213966522E0
3.939706217E1,6.471043396E-1,-8.699160004E0,-3.062780914E0
3.940712217E1,4.212090912E0,-1.496527954E1,-1.309177551E1
3.941718217E1,1.362272141E1,-3.865681274E1,-2.023896286E1
3.942724217E1,2.215902008E1,-7.325286987E1,1.307201660E1
3.943730217E1,8.943901062E0,-6.833559540E1,3.088871658E1
3.944736217E1,-1.038450531E1,-5.226022430E1,1.854448654E1
3.945742217E1,-2.298754715E1,-5.274057541E1,1.437266190E1
3.946748217E1,-1.984468277E1,-5.499084595E1,8.829389191E0
3.947754217E1,-6.522236938E0,-4.627327423E1,-5.674699402E-1
3.948760217E1,4.761149139E0,-3.665712112E1,-1.768602173E1
3.949766217E1,1.456815536E1,-2.662992279E1,-1.902468796E1
3.950772217E1,1.358200607E1,-1.403047348E1,-1.004785538E1
3.951778217E1,-8.876541138E-2,4.014501801E0,-6.869963837E0
3.952784217E1,-1.184786224E1,6.365961914E0,-4.405488739E0
3.953790217E1,-1.601265152E1,7.210206299E0,-5.320685577E0
3.954796217E1,-1.292801605E1,6.647676086E0,-6.373446350E0
3.955802217E1,-7.018305359E0,8.525521088E0,-5.756279755E0
3.956808217E1,-1.861079865E0,1.182630707E1,-8.934470673E0
3.957814217E1,-3.168161774E0,1.341195969E1,-1.283461029E1
3.958820217E1,-7.368876343E0,1.283191589E1,-1.463012650E1
3.959826217E1,-1.188019501E1,1.106798401E1,-9.310788116E0
3.960832217E1,-1.432925217E1,1.138936569E1,-4.674778748E0
3.961838217E1,-1.396955017E1,1.001642075E1,-3.152294769E0
3.962844217E1,-1.279554153E1,7.241341553E0,-4.950655060E0
3.963850217E1,-1.036759048E1,3.976929932E0,-7.069498901E0
3.964856217E1,-8.569529572E0,1.333427124E0,-6.225104828E0
3.965862217E1,-8.020321655E0,-9.370513916E-2,-4.622836761E0
3.966868217E1,-5.954617310E0,-1.599423981E0,-2.353256378E0
3.967874217E1,-3.659889221E0,-3.186573486E0,-5.792953491E-2
3.968880217E1,-1.612895966E0,-4.417763214E0,1.759590912E0
3.969886217E1,-1.922003174E-1,-5.508095856E0,1.067729645E0
3.970892217E1,9.280700684E-2,-5.831124115E0,-1.295555878E0
3.971898217E1,-6.053411865E-1,-5.643115082E0,-1.935325470E0
3.972904217E1,-8.265811157E-1,-6.860533447E0,-1.577419739E0
3.973910217E1,2.110311584E0,-8.881331177E0,-2.850522308E0
3.974916217E1,6.893464966E0,-6.454727325E0,-1.130494125E1
3.975922217E1,7.381300507E0,-6.509962463E-1,-1.693518311E1
3.976927967E1,3.888014832E0,5.987548828E-4,-1.341136093E1
3.977933967E1,6.748416595E0,-1.750938904E1,1.229243774E1
3.978939967E1,7.180118866E0,-5.859684723E1,2.992606842E1
3.979945967E1,-1.439526489E1,-4.725029251E1,-1.874192596E1
3.980951967E1,-1.990261230E1,-4.631039703E1,-8.796607361E0
3.981957967E1,-8.116721191E0,-3.487208313E1,-1.579994385E1
3.982963967E1,-1.974843292E0,-2.187895248E1,-1.547916092E1
3.983969967E1,1.506167908E0,-1.590757004E1,-1.124416763E1
3.984975967E1,5.304968262E-1,-1.274150391E1,-1.010159363E1
3.985981967E1,-5.857319641E0,-1.304417450E1,-1.239198074E1
3.986987967E1,-8.391549683E0,-1.942390778E1,-1.981130219E1
3.987993967E1,6.474037170E-1,-2.777459244E1,-3.083467896E1
3.988999967E1,1.649869080E0,-3.562082611E1,9.052425385E0
3.990005967E1,-3.250789948E0,-2.860207169E1,5.876105576E1
3.991011967E1,2.170486450E0,-3.126368683E1,2.863440445E1
3.992017967E1,5.489085388E-1,-3.276117279E1,-4.016747131E0
3.993023967E1,-4.335733795E0,-1.678489563E1,-4.137994995E0
3.994029967E1,1.581611023E0,-4.010011139E0,1.057431061E1
3.995035967E1,1.318907318E1,-1.104403381E0,1.225591370E1
3.996041967E1,1.868444550E1,-1.108295288E0,5.237308960E0
3.997047967E1,1.979842896E1,-2.763403473E0,5.147944794E0
3.998053967E1,1.817984482E1,-3.555705872E0,7.212002563E0
3.999059967E1,1.331286575E1,-5.384303284E0,2.343077545E0
4.000065967E1,8.228987732E0,-7.871381378E0,-4.886288910E0
4.001071967E1,4.749772797E0,-6.649023285E0,-6.798712006E0
4.002077967E1,3.578159180E0,-2.574496307E0,1.901944885E0
4.003083967E1,1.932481384E0,2.190395050E0,1.541778854E1
4.004089967E1,-4.731810150E0,3.521427155E0,9.552685089E0
4.005095967E1,-6.004613342E0,1.112935638E0,1.170116730E0
4.006101967E1,-4.489015045E0,-7.619155884E-2,-1.004710693E0
4.007107967E1,-4.191583557E0,-5.731581116E-1,2.441722412E0
4.008113967E1,-3.510948944E0,-1.966610413E0,8.156239014E0
4.009119967E1,-2.969225464E0,-2.996618500E0,5.152884521E0
4.010125967E1,-2.665057983E0,-3.322640533E0,-1.285826111E-1
4.011131967E1,-2.492915955E0,-4.218677216E0,-1.125509491E0
4.012137967E1,-2.407144318E0,-5.420827332E0,1.048120422E0
4.013143967E1,-1.226250000E0,-7.698191528E0,-4.288581848E-1
4.014149967E1,9.595046997E-1,-1.271321274E1,-7.254963226E0
4.015155967E1,6.256988525E0,-2.866434219E1,-1.333187622E1
4.016161967E1,1.368783600E1,-5.570815430E1,5.884113922E0
4.017167967E1,1.248164429E1,-6.312178757E1,2.304502762E1
