"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.071208650E1,5.259612579E0,-1.685150711E1,-6.186784515E0
3.072215650E1,4.785548401E0,-1.348770218E1,-5.135221252E0
3.073219750E1,3.709585876E0,-9.657916260E0,-5.657634888E0
3.074226750E1,7.625143433E-1,-5.568270721E0,-8.973689117E0
3.075233850E1,-2.641107788E0,-2.228116608E0,-9.090146942E0
3.076237850E1,-4.192781067E0,1.927092590E0,-5.549859009E0
3.077244950E1,-5.210664368E0,3.879183197E0,-4.791535950E0
3.078252050E1,-5.867049408E0,5.016069031E0,-4.477938080E0
3.079256050E1,-3.690425720E0,6.559210052E0,-4.204007721E0
3.080263150E1,-9.886940002E-1,7.485034790E0,-3.382516022E0
3.081267150E1,-3.104544067E-1,6.800807648E0,-2.883603516E0
3.082274250E1,-3.110531616E-1,5.222789154E0,-1.472487946E0
3.083281350E1,-3.303630066E-1,3.828289032E0,-6.706054688E-2
3.084285350E1,-5.935157776E-1,3.150049438E0,4.695735168E-1
3.085292450E1,-6.363267517E-1,2.470312958E0,4.260140991E-1
3.086299550E1,-4.155358887E-1,1.815125427E0,2.652484131E-1
3.087303550E1,-3.135978699E-1,1.040186920E0,4.019142151E-1
3.088310650E1,-3.076103210E-1,4.550537109E-2,3.085084534E-1
3.089317750E1,-1.531315613E-1,-1.662592621E0,1.266366577E-1
3.090321750E1,1.561253357E-1,-3.738475800E0,5.748046875E-1
3.091328850E1,4.441264343E-1,-5.668562164E0,1.580413513E0
3.092332850E1,8.238867188E-1,-6.358926544E0,1.470541992E0
3.093339950E1,7.601193237E-1,-3.588637390E0,7.107220459E-1
3.094347050E1,-3.382965088E-2,6.108796692E-1,8.641529846E-1
3.095351050E1,-3.685336304E-1,2.124831390E0,4.480183411E-1
3.096358150E1,-3.296145630E-1,1.692530365E0,1.076261902E-1
3.097365250E1,-6.581813049E-1,3.611988831E-1,3.454815674E-1
3.098369250E1,-1.428778839E0,-6.935078430E-1,1.736389160E-1
3.099376350E1,-2.524051208E0,-1.249002686E0,-2.782713318E-1
3.100383450E1,-4.249363403E0,-3.920197906E0,-2.812651062E-1
3.101387450E1,-6.975793762E0,-1.041159897E1,-1.910028076E0
3.102394458E1,-1.290137146E1,-2.002490799E1,-5.305267639E0
3.103398458E1,-2.080029556E1,-3.633828415E1,-9.485923920E0
3.104405558E1,-2.394315994E1,-6.058680908E1,-1.451726120E1
3.105412658E1,-1.686123688E1,-6.696384796E1,-1.580069229E1
3.106416658E1,-4.393813019E0,-4.205354919E1,-1.060364960E1
3.107423758E1,2.173929291E0,-2.190065735E1,-2.052831116E0
3.108430758E1,9.732760620E0,-1.742945526E1,5.762866058E0
3.109434858E1,1.691811859E1,-2.044194077E1,1.346165634E1
3.110441958E1,1.757989243E1,-2.359992371E1,1.374995682E1
3.111445958E1,1.012449600E1,-1.923170746E1,7.566166077E0
3.112453058E1,5.573210449E0,-1.239467514E1,4.394262085E0
3.113460058E1,3.999083862E0,-9.032067719E0,5.736071777E-1
3.114464158E1,3.005300446E0,-5.761369171E0,-9.331594849E-1
3.115471158E1,2.977308655E0,-2.637664948E0,-1.638941803E0
3.116478258E1,3.365451508E0,6.248007202E-1,-1.924398193E0
3.117482358E1,3.640729065E0,3.242407379E0,-1.996398468E0
3.118489358E1,3.605701904E0,4.789440308E0,-1.969304810E0
3.119496458E1,3.226690063E0,5.226980438E0,-1.975142670E0
3.120500458E1,2.609822845E0,4.897216187E0,-1.737886047E0
3.121507558E1,1.856888580E0,4.122876434E0,-1.332978058E0
3.122511658E1,1.188229065E0,3.231180725E0,-8.144563293E-1
3.123518658E1,5.547463989E-1,2.528541870E0,-6.623725891E-1
3.124525758E1,-1.383123779E-1,2.040856018E0,-7.349716187E-1
3.125529758E1,-7.451504517E-1,1.833088074E0,-6.128256226E-1
3.126536858E1,-1.085542603E0,1.864373016E0,-3.767665100E-1
3.127543958E1,-1.332379303E0,1.988015900E0,-1.438508606E-1
3.128547958E1,-1.490151215E0,2.087858276E0,4.146377563E-2
3.129555058E1,-1.487606506E0,2.236499176E0,2.269281006E-1
3.130559058E1,-1.395248566E0,2.428100739E0,2.320175171E-1
3.131566158E1,-1.361119537E0,2.512225800E0,1.161584473E-1
3.132573258E1,-1.780247955E0,2.286944275E0,-2.544708252E-3
3.133577258E1,-2.965483246E0,9.964778137E-1,1.115180969E-1
3.134584358E1,-4.254003754E0,-1.498833160E0,9.678872681E-1
3.135591458E1,-4.164340210E0,-4.230053558E0,2.789898376E0
3.136595458E1,-3.520978088E0,-7.649842072E0,5.294340363E0
3.137602558E1,-4.026476898E0,-1.249571503E1,7.769293671E0
3.138609658E1,-6.548731842E0,-1.728560440E1,6.775959320E0
3.139613658E1,-1.049752029E1,-2.937850708E1,3.321592712E0
3.140620758E1,-8.679101715E0,-6.629414062E1,9.611662445E0
3.141624758E1,4.626129913E0,-7.807479263E1,-2.402803345E0
3.142631858E1,7.718998260E0,-5.285688354E1,-1.439706116E1
3.143638958E1,8.485554199E0,-3.636328217E1,-6.328240356E0
3.144642958E1,6.503974915E0,-2.728945129E1,-1.335672455E0
3.145650058E1,4.386178894E0,-2.078293167E1,2.291135559E0
3.146657158E1,2.724035339E0,-1.453582260E1,3.845054169E0
3.147661158E1,-7.915539551E-1,-8.131091309E0,1.915267181E0
3.148668258E1,-5.396877136E0,-4.401447144E0,-3.930825806E-1
3.149672258E1,-8.994046783E0,-1.382824402E0,-2.401156769E0
3.150679358E1,-1.260738281E1,3.564088440E0,-7.429799652E0
3.151686458E1,-1.123698257E1,8.124954071E0,-1.210876968E1
3.152690458E1,-5.222190399E0,8.871302032E0,-1.386042709E1
3.153697558E1,6.185137939E-1,8.396639099E0,-1.398616562E1
3.154704558E1,1.713636475E0,6.749614105E0,-9.232949982E0
3.155708658E1,5.899232483E-1,4.913831635E0,-3.098556519E0
3.156715758E1,4.378395081E-1,4.236340485E0,-4.321513367E-1
3.157722758E1,5.927673340E-1,3.987557831E0,-1.083746338E-1
3.158726858E1,1.318009186E0,3.730542297E0,-3.975732422E-1
3.159733858E1,2.065255280E0,3.115171967E0,-3.110531616E-1
3.160737958E1,1.749711456E0,2.030527496E0,2.092648315E-1
3.161745058E1,1.145717468E0,7.346722412E-1,4.508624268E-1
3.162752058E1,8.720864868E-1,-5.471122742E-1,5.349874878E-1
3.163756158E1,5.984555054E-1,-2.016456757E0,8.321195984E-1
3.164763158E1,-1.224453735E-1,-3.167113953E0,1.328936462E0
3.165770258E1,-9.898915100E-1,-3.582500153E0,1.791923676E0
3.166774258E1,-1.476379852E0,-3.344794464E0,2.387834473E0
3.167781358E1,-1.491947479E0,-2.304158478E0,2.399360504E0
3.168785458E1,-1.552272034E0,-6.096821594E-1,1.668280792E0
3.169792458E1,-1.453776855E0,5.990542603E-1,9.048683167E-1
3.170799558E1,-1.221909027E0,8.044271851E-1,6.439608765E-1
3.171803558E1,-1.307381287E0,3.838018799E-1,3.855981445E-1
3.172810658E1,-1.827549591E0,-6.878196716E-1,-4.580474854E-2
3.173817758E1,-2.111808472E0,-2.635269928E0,-2.354603577E-1
3.174821758E1,-2.511776733E0,-4.186344452E0,-5.634283447E-1
3.175828858E1,-3.385659485E0,-6.304439850E0,-1.907183990E0
3.176835958E1,-5.022206268E0,-1.242970230E1,-5.607638855E0
3.177839958E1,-1.037507492E1,-3.318434280E1,-1.243434265E1
3.178847058E1,-1.927945816E1,-6.617394058E1,-1.431742676E1
3.179851058E1,-1.547990936E1,-5.971547104E1,6.333329773E-1
3.180858158E1,3.573069763E-1,-4.256264053E1,8.821156311E0
3.181865258E1,1.075453583E1,-3.729554352E1,1.179651901E1
3.182869258E1,1.187390808E1,-3.278257828E1,8.538394318E0
3.183876358E1,9.921368408E0,-2.700174957E1,3.411106567E0
3.184883458E1,6.741830292E0,-2.091959747E1,3.019221497E-1
3.185887458E1,5.711522827E0,-1.595951202E1,-2.331701202E0
3.186894558E1,4.846471710E0,-1.105421265E1,-2.849624176E0
3.187898558E1,4.569846954E0,-7.907007294E0,-2.014061737E0
3.188905658E1,5.163362732E0,-5.606441345E0,-5.691165161E-1
3.189912758E1,5.489684143E0,-2.831511841E0,-5.167254639E-1
3.190916758E1,5.336702271E0,1.191522217E-1,-1.532812500E0
3.191923858E1,5.071753235E0,3.028502197E0,-2.429298248E0
3.192930958E1,4.784650269E0,5.181924133E0,-2.904559937E0
3.193934958E1,4.279600525E0,6.052064667E0,-2.871179352E0
3.194942058E1,3.667074280E0,5.999074860E0,-2.062261505E0
3.195949158E1,2.845133514E0,5.395230560E0,-1.076112213E0
3.196953158E1,1.841320953E0,4.657714233E0,-4.251159668E-1
3.197960258E1,8.318202209E-1,3.819756775E0,-8.891510010E-2
3.198964258E1,-5.553451538E-2,2.996917877E0,8.652008057E-2
3.199971358E1,-7.411088562E-1,2.351460114E0,1.438508606E-1
3.200978458E1,-1.234183502E0,1.900298309E0,3.667373657E-2
3.201980950E1,-1.387315063E0,1.730850677E0,-1.966909790E-1
3.202988050E1,-1.187630310E0,1.593286743E0,-6.198609924E-1
3.203995050E1,-7.197033691E-1,1.351838837E0,-9.696835327E-1
3.204999150E1,-1.517843628E-1,9.427395630E-1,-1.715881805E0
3.206006150E1,6.010002136E-1,8.167016602E-1,-1.196761322E0
3.207010250E1,9.026229858E-1,2.758763123E-1,-5.056484985E-1
3.208017350E1,4.793032837E-1,-4.599934387E-1,3.568579102E-1
3.209024350E1,2.511776733E-1,-1.314865723E0,9.147477722E-1
3.210028450E1,1.716929626E-1,-2.586321716E0,1.225351868E0
3.211035450E1,-4.879852295E-1,-5.506598969E0,1.193468170E0
3.212042550E1,-1.577569427E0,-1.311797104E1,7.210505676E-1
3.213046650E1,-2.995121613E0,-2.952954300E1,-2.731519775E0
3.214053650E1,-7.217840424E0,-5.540877686E1,2.824027405E0
3.215060750E1,-2.722089386E0,-7.642133102E1,2.031560349E1
3.216064750E1,4.375850372E0,-6.123256622E1,5.414690094E0
3.217071850E1,4.064048767E0,-3.805311813E1,1.223405914E0
3.218075850E1,4.166585541E0,-2.697750000E1,1.598974915E0
3.219082950E1,3.957769775E0,-2.064731369E1,9.981243896E-1
3.220090050E1,3.888763275E0,-1.738574615E1,-1.502874756E-1
3.221094050E1,2.384092255E0,-1.370639740E1,2.634521484E-1
3.222101150E1,-9.665400696E-1,-1.080153809E1,-3.159928894E-1
3.223108250E1,-2.717598724E0,-6.908882904E0,-1.635349274E0
3.224112250E1,-4.995112610E0,-2.668500824E0,-3.141068115E0
3.225119350E1,-7.472161560E0,1.110690308E0,-5.961053925E0
3.226123350E1,-9.127419434E0,4.095483398E0,-9.307494965E0
3.227130450E1,-7.171885986E0,6.753506012E0,-9.407636719E0
3.228137550E1,-2.709515533E0,7.948022003E0,-8.027656403E0
3.229141550E1,2.839595032E-1,7.378306732E0,-6.060746613E0
3.230148650E1,9.952803040E-1,6.040838013E0,-3.420087891E0
3.231155750E1,6.369255066E-1,4.549788666E0,-1.297801208E0
3.232159750E1,-1.445993042E-1,3.531905365E0,-1.686991882E-1
3.233166850E1,-7.110214233E-1,2.958597565E0,6.319857788E-1
3.234173950E1,-7.047344971E-1,2.251018982E0,1.473386078E0
3.235177950E1,-2.392025757E-1,1.593586121E0,2.037712555E0
3.236185050E1,3.468287659E-1,1.079854431E0,2.188748474E0
3.237189050E1,6.608757019E-1,3.926335144E-1,1.967059479E0
3.238196150E1,9.830058289E-1,-1.070873108E0,4.939727783E-1
3.239203250E1,9.686357117E-1,-1.949545898E0,3.406915283E-1
3.240207250E1,5.625302124E-1,-2.033072205E0,8.053253174E-1
3.241214350E1,-6.960525513E-2,-1.527723083E0,4.869374084E-1
3.242221450E1,-6.075865173E-1,-8.559201050E-1,4.668791199E-1
3.243225450E1,-7.397616577E-1,-2.630030823E-1,6.671626282E-1
3.244232550E1,-6.632707214E-1,1.411564636E-1,5.471122742E-1
3.245236550E1,-7.556286621E-1,1.179547119E-1,3.677851868E-1
3.246243650E1,-1.021924896E0,-4.954696655E-1,4.107458496E-1
3.247250750E1,-1.223256226E0,-1.608554993E0,4.067042542E-1
3.248254750E1,-1.523531799E0,-2.432890778E0,3.742218018E-2
3.249261850E1,-1.938768311E0,-3.326831818E0,-5.526507568E-1
3.250268850E1,-2.540966034E0,-5.125940552E0,-1.560953979E0
3.251272950E1,-3.943249969E0,-9.525142365E0,-4.143982544E0
3.252280050E1,-8.367449799E0,-2.616873184E1,-9.481732635E0
3.253287050E1,-1.608569962E1,-6.023384308E1,-1.389350830E1
3.254291150E1,-1.478984436E1,-6.064788208E1,-2.806214447E0
3.255298150E1,-2.909050598E0,-4.091232239E1,1.018092865E1
3.256302250E1,9.555828552E0,-3.281461166E1,1.535716461E1
3.257309250E1,1.054721695E1,-3.095517838E1,1.157483002E1
3.258316350E1,6.715185699E0,-2.864563110E1,3.288661194E0
3.259320450E1,5.272036743E0,-2.448518280E1,-3.003504181E0
3.260327450E1,7.940238190E0,-1.908216843E1,-5.479056244E0
3.261334550E1,9.306896210E0,-1.457144852E1,-6.173911285E0
3.262338550E1,8.064629517E0,-1.077504318E1,-6.414760437E0
3.263345650E1,6.763385468E0,-7.066804504E0,-6.095773773E0
3.264349750E1,6.137387238E0,-3.529360657E0,-5.490881653E0
3.265356750E1,5.665269012E0,-4.779560852E-1,-5.005441132E0
3.266363850E1,5.291346588E0,1.992955627E0,-4.792883148E0
3.267367850E1,4.629273376E0,3.697161713E0,-4.188290405E0
3.268374950E1,3.442541199E0,4.193230133E0,-3.347638550E0
3.269382050E1,2.094594269E0,3.934568024E0,-2.264940033E0
3.270386050E1,1.142274628E0,3.569776611E0,-9.267228699E-1
3.271393150E1,5.649252319E-1,3.216511230E0,3.890409851E-1
3.272400250E1,1.252894592E-1,3.002606049E0,1.277593231E0
3.273404250E1,-2.095642090E-1,2.827170868E0,1.924697571E0
3.274411350E1,-4.890330505E-1,2.577190704E0,2.198627930E0
3.275415350E1,-7.590715027E-1,2.326462097E0,2.087558899E0
3.276422450E1,-1.061293030E0,2.080523529E0,1.732197876E0
3.277429550E1,-1.346150665E0,2.003433838E0,1.326541443E0
3.278433550E1,-1.589245148E0,1.768272858E0,8.818162537E-1
3.279440650E1,-1.772314453E0,1.129700775E0,6.167175293E-1
3.280447750E1,-1.732796631E0,-1.216969299E-1,8.798703003E-1
3.281451750E1,-1.461560669E0,-1.800156555E0,1.694176941E0
3.282458850E1,-9.680369568E-1,-3.624412994E0,2.376308441E0
3.283462850E1,-6.712042236E-1,-5.413342896E0,2.866688690E0
3.284469950E1,-8.116122437E-1,-7.093000031E0,1.916764069E0
3.285477050E1,-1.722767487E0,-1.156495056E1,9.554631042E-1
3.286481050E1,-5.866450653E0,-2.458307922E1,7.933502197E-1
3.287488150E1,-1.186013672E1,-4.219246033E1,5.810317383E0
3.288495250E1,-9.596244507E0,-5.162344849E1,9.819729767E0
3.289499250E1,3.436254272E0,-5.187627274E1,6.138884125E0
3.290506350E1,7.137307892E0,-4.371689026E1,-1.948049011E0
3.291513350E1,5.879922638E0,-3.118764496E1,-5.003345490E0
3.292517450E1,6.008355560E0,-2.388223663E1,-3.223845978E0
3.293524550E1,5.557792511E0,-1.807551178E1,-2.504292297E0
3.294528550E1,3.645070038E0,-1.345132782E1,-7.491920471E-1
3.295535650E1,1.919458466E0,-1.025712021E1,-1.373394012E0
3.296542650E1,-2.158511353E-1,-7.894583130E0,-2.901865540E0
3.297546750E1,-3.519930267E0,-3.469934235E0,-4.396657104E0
3.298553850E1,-7.386539612E0,1.079704742E0,-8.117319946E0
3.299560850E1,-8.691675568E0,4.239034882E0,-8.959019623E0
3.300564950E1,-5.691913605E0,4.777465210E0,-6.163433075E0
3.301571950E1,-2.769690399E0,3.278931427E0,-5.372477875E0
3.302577371E1,-8.875044250E-1,3.053051147E0,-4.838687897E0
3.303584471E1,6.942562866E-1,3.548969879E0,-2.919528809E0
3.304591471E1,1.047521667E0,3.653751984E0,-1.112336884E0
3.305595571E1,6.496490479E-1,3.880081329E0,-6.189628601E-1
3.306602571E1,1.806742859E-1,4.329297180E0,-5.798941040E-1
3.307609671E1,-2.447410583E-1,4.510869598E0,1.023870850E-1
3.308613671E1,-3.776646423E-1,3.954177246E0,1.147214355E0
3.309620771E1,-4.836442566E-1,2.230212250E0,1.254541168E0
3.310627871E1,-8.283773804E-1,-9.265731812E-2,7.767347717E-1
3.311631871E1,-9.256750488E-1,-1.115330658E0,1.190923462E0
3.312638971E1,-1.197210388E0,-1.170116730E0,1.447639618E0
3.313642971E1,-1.854643250E0,-1.713037720E0,6.903643799E-1
3.314650071E1,-2.479144592E0,-3.143014069E0,-4.740641785E-1
3.315657171E1,-2.675087128E0,-5.606141968E0,-1.889520721E0
3.316661171E1,-3.056344299E0,-7.314090271E0,-3.318449249E0
3.317668271E1,-4.207151184E0,-6.835685120E0,-3.788322144E0
3.318675371E1,-5.257816315E0,-7.632178802E0,-2.925516357E0
3.319679371E1,-6.428082733E0,-1.034408936E1,-2.544857941E0
3.320686471E1,-8.210126953E0,-1.378468460E1,-2.223027191E0
3.321693571E1,-1.055859329E1,-1.845991241E1,-2.510728912E0
3.322697571E1,-1.269390289E1,-2.644296158E1,-3.698059845E0
3.323704671E1,-1.293340485E1,-3.536830124E1,-5.245691528E0
3.324708671E1,-8.900491333E0,-3.742831741E1,-2.712060242E0
3.325715771E1,-1.427581329E0,-3.111444717E1,4.622687073E0
3.326722871E1,8.224497070E0,-2.657783112E1,8.472531281E0
3.327726871E1,1.471320374E1,-2.692675552E1,8.038583679E0
3.328733971E1,1.186477707E1,-2.738869492E1,4.621489563E0
3.329741071E1,4.468208313E0,-2.426948135E1,2.202220459E0
3.330745071E1,1.477427673E0,-1.954979599E1,1.821711731E-1
3.331752171E1,1.935175781E0,-1.457758575E1,-1.045126648E0
3.332756171E1,2.477498016E0,-1.068642746E1,-2.016007690E0
3.333763271E1,3.049308929E0,-7.811356201E0,-1.187929688E0
3.334770371E1,2.983595581E0,-5.336851959E0,-8.337661743E-1
3.335774371E1,2.940934296E0,-2.577789459E0,-1.807640991E0
3.336781471E1,3.266806641E0,2.844085693E-2,-2.646197205E0
3.337788571E1,3.381617889E0,2.505340118E0,-3.200644226E0
3.338792571E1,3.118016052E0,4.305197296E0,-3.440146179E0
3.339799671E1,2.937192078E0,5.174290009E0,-3.020718384E0
3.340806671E1,2.702629852E0,5.218148804E0,-1.963317261E0
3.341810771E1,2.087109833E0,4.832400970E0,-9.883946228E-1
3.342817871E1,1.323397980E0,4.191284180E0,-4.665797424E-1
3.343821871E1,6.848258972E-1,3.505410461E0,-1.516346741E-1
3.344828971E1,1.239422607E-1,2.931952972E0,1.978884888E-1
3.345835971E1,-5.005590820E-1,2.225122833E0,2.770738220E-1
3.346840071E1,-1.333876190E0,1.242416382E0,1.546284485E-1
3.347847071E1,-1.832938385E0,3.424877930E-1,4.349954224E-1
3.348854171E1,-1.284628601E0,-3.872447205E-1,1.105451202E0
3.349858271E1,-4.513114929E-1,-1.239871674E0,1.457369385E0
3.350865271E1,-2.168989563E-1,-2.072590027E0,1.267863464E0
3.351869371E1,-3.423381042E-1,-3.576961670E0,1.112785950E0
3.352876371E1,-1.059197388E0,-6.500532074E0,1.249451752E0
3.353883471E1,-2.841241608E0,-1.351988525E1,1.094523926E0
3.354887571E1,-5.466482391E0,-2.673724960E1,3.850592651E0
3.355894571E1,-9.469158783E0,-4.362004166E1,1.118129837E1
3.356901671E1,-1.126272903E1,-5.073519562E1,1.751328094E1
3.357905671E1,-5.613327026E-2,-5.004752563E1,1.399619476E1
3.358912771E1,9.226812744E0,-4.607239197E1,6.327940979E0
3.359919871E1,6.121520233E0,-3.055745544E1,4.906646576E0
3.360923871E1,2.962788849E0,-2.019211029E1,5.725743256E0
3.361930971E1,4.007167053E-1,-1.558993057E1,4.307742004E0
3.362934971E1,-1.101409607E0,-1.254032227E1,4.571044464E0
3.363942071E1,-2.181713104E0,-8.853040009E0,4.117936707E0
3.364949171E1,-4.524940338E0,-5.277874603E0,1.666783905E0
3.365953171E1,-1.034843033E1,-1.420545959E0,-6.029461670E-1
3.366960271E1,-1.214229996E1,1.385818176E0,-6.397396545E0
3.367967371E1,-9.503886566E0,4.779261475E0,-1.000414627E1
3.368971371E1,-3.681594086E0,5.197491760E0,-1.010668304E1
3.369978471E1,-1.109642487E0,3.695664825E0,-9.402996368E0
3.370982471E1,-4.056564331E-1,3.857178955E0,-8.610394592E0
3.371989571E1,1.146016846E0,6.372248840E0,-5.583089905E0
3.372996671E1,2.004481659E0,7.402556305E0,-2.031126251E0
3.374000671E1,2.295177155E0,6.767876129E0,-7.024891663E-1
3.375007771E1,2.068249054E0,6.327192535E0,9.520202637E-2
3.376014871E1,1.473685455E0,6.258635101E0,1.217867432E0
3.377018871E1,5.480104065E-1,5.731132050E0,1.417701874E0
3.378025971E1,-4.090992737E-1,3.345692596E0,-2.480342102E-1
3.379033071E1,-3.644920349E-1,4.796026611E-1,-2.082469482E0
3.380037071E1,1.832189941E-1,-8.827143860E-1,-1.372795258E0
3.381044171E1,-2.342628479E-1,-1.251248016E0,-1.381477203E0
3.382048171E1,-7.852670288E-1,-1.429676971E0,-2.103425903E0
3.383055271E1,-7.735913086E-1,-1.575922852E0,-2.990181885E0
3.384062371E1,-1.356628876E0,-7.179071045E-1,-2.442171478E0
3.385066371E1,-2.283351746E0,-3.165916443E0,-2.990481262E0
3.386073471E1,-2.619851990E0,-1.011835876E1,-2.532433777E0
3.387080471E1,-2.048789520E0,-2.183943466E1,-1.939217377E0
3.388084571E1,-6.684349823E0,-2.232577332E1,-3.263663177E0
3.389091671E1,-1.361703323E1,-1.892694122E1,-3.433410187E0
3.390095671E1,-1.806099197E1,-1.819705902E1,-3.191363525E0
3.391102771E1,-1.904788971E1,-1.754800873E1,-4.191134491E0
3.392109771E1,-1.732272720E1,-1.708756622E1,-3.197949829E0
3.393113871E1,-1.508877274E1,-1.806398575E1,-1.718875580E0
3.394120971E1,-1.310973816E1,-1.955743011E1,-1.021176453E0
3.395127971E1,-1.111977631E1,-1.939217377E1,-1.148112488E-1
3.396132071E1,-9.161698151E0,-1.847847382E1,-1.628613281E-1
3.397139071E1,-7.709268494E0,-1.796174835E1,-1.684147797E0
3.398146171E1,-5.544021149E0,-1.835213654E1,-3.710783386E0
3.399150171E1,-2.988086243E0,-2.162238602E1,-4.342769165E0
3.400157271E1,1.345701599E0,-2.406874878E1,-1.012644196E0
3.401161371E1,8.499026184E0,-2.283740936E1,7.519313507E0
3.402166725E1,1.423210419E1,-2.084939346E1,1.487127502E1
3.403173825E1,1.527812897E1,-1.767374725E1,1.159354111E1
3.404177825E1,9.648186493E0,-1.149699188E1,5.659131775E0
3.405184925E1,4.970563660E0,-6.534062347E0,1.321901093E0
3.406192025E1,4.019890594E0,-2.398162994E0,-8.966354370E-1
3.407196025E1,3.886967010E0,1.350940704E0,-1.731599121E0
3.408203125E1,3.881727905E0,4.064797211E0,-2.331701202E0
3.409207125E1,3.449426880E0,5.262157288E0,-2.941533051E0
3.410214225E1,2.538720703E0,4.968168640E0,-3.519181824E0
3.411221325E1,1.531315613E0,3.925586700E0,-3.630550232E0
3.412225325E1,7.843688965E-1,2.984643402E0,-3.361709290E0
3.413232425E1,3.748205566E-1,2.561623077E0,-3.507057037E0
3.414239525E1,1.776805115E-1,2.600991211E0,-3.073408813E0
3.415243525E1,-3.727249146E-1,2.311044159E0,-1.824406128E0
3.416250625E1,-7.433541870E-1,1.992506561E0,-9.351054382E-1
3.417257725E1,-9.529183960E-1,1.841770020E0,-2.273771667E-1
3.418261725E1,-1.235381012E0,1.819316711E0,6.032455444E-2
3.419268825E1,-1.553619232E0,1.483115845E0,6.586303711E-3
3.420272825E1,-1.776655426E0,1.007405090E0,7.256909180E-1
3.421279925E1,-1.526226196E0,5.825885010E-1,1.915716248E0
3.422287025E1,-1.333726501E0,-1.116677856E-1,2.892584839E0
3.423291025E1,-1.381327515E0,-4.399351501E-1,3.125201111E0
3.424298125E1,-1.284628601E0,-1.038989410E0,3.146606598E0
3.425305225E1,-1.200353851E0,-2.580932922E0,3.301235046E0
3.426309225E1,-1.373693390E0,-4.648433533E0,4.001478882E0
3.427316325E1,-1.957928467E0,-7.304061127E0,4.973707123E0
3.428320325E1,-2.794239349E0,-1.134071686E1,5.802234192E0
3.429327425E1,-3.904181213E0,-1.932571198E1,6.712940369E0
3.430334525E1,-4.095034332E0,-3.740990570E1,9.466913452E0
3.431338525E1,2.280807037E0,-6.779252472E1,1.397688492E1
3.432345625E1,4.426744537E0,-5.856705917E1,1.042881317E0
3.433352625E1,3.242557068E0,-3.778502563E1,-7.042854309E-1
3.434356725E1,3.200644226E0,-3.040417419E1,1.371747437E0
3.435363825E1,2.392325134E0,-2.487437347E1,2.899021454E0
3.436370825E1,-8.282276917E-1,-1.817221069E1,4.387526093E0
3.437374925E1,-3.216062164E0,-1.251203110E1,3.372636566E0
3.438381925E1,-4.885989532E0,-8.185877380E0,1.422342224E0
3.439386025E1,-6.402935028E0,-4.697980499E0,-1.081351318E0
3.440393125E1,-8.227341156E0,-8.216413879E-1,-4.141737213E0
3.441400125E1,-9.896669769E0,1.695075073E0,-7.843539276E0
3.442404225E1,-9.695488129E0,-2.130070496E-1,-1.150238068E1
3.443411225E1,-5.841153259E0,-9.740245056E-1,-1.291634033E1
3.444418325E1,-1.850451965E0,1.151405640E0,-1.102202957E1
3.445422425E1,-1.013392639E-1,3.225043488E0,-7.463329926E0
3.446429425E1,2.505789185E-1,4.186494141E0,-4.647535400E0
3.447433525E1,-1.513352966E-1,4.501139832E0,-2.989283752E0
3.448440525E1,-5.700146484E-1,3.765569458E0,-2.282603302E0
3.449447625E1,-5.807922363E-2,2.674488373E0,-1.420995026E0
3.450451625E1,4.523593140E-1,1.969454498E0,-9.144483948E-1
3.451458725E1,3.073109436E-1,1.948348389E0,-6.902146912E-1
3.452465825E1,1.809736633E-1,1.808090057E0,-1.311273193E-1
3.453469825E1,2.269281006E-1,1.472038879E0,3.875440979E-1
3.454476925E1,1.757345581E-1,9.581575012E-1,6.146218872E-1
3.455484025E1,4.251159668E-2,7.259902954E-2,4.731660461E-1
3.456488025E1,1.420545959E-1,-9.713301086E-1,1.386117554E-1
3.457495125E1,3.164419556E-1,-1.860630798E0,4.861889648E-1
3.458499125E1,7.423063660E-1,-1.786684570E0,9.418414307E-1
3.459506225E1,1.016835480E0,-1.294807434E-1,4.748126221E-1
3.460513325E1,5.960604858E-1,1.550176392E0,5.643264771E-1
3.461517325E1,2.212399292E-1,1.672172699E0,7.649093628E-1
3.462524425E1,-2.501298523E-1,1.486708374E0,8.455915833E-1
3.463531525E1,-1.277144165E0,1.018781433E0,3.966751099E-1
3.464535525E1,-2.485281830E0,-1.962419128E-1,-1.517843628E-1
3.465542625E1,-3.600163422E0,-4.189338226E0,-1.008901978E0
3.466546625E1,-4.879103851E0,-7.776478729E0,1.014889526E-1
3.467553725E1,-7.051536255E0,-1.090527237E1,-1.077010345E0
3.468560825E1,-9.481283569E0,-1.532483185E1,-2.147434387E0
3.469564825E1,-1.312814987E1,-2.235316635E1,-2.827769623E0
3.470571925E1,-1.760099854E1,-3.572456039E1,-5.608087921E0
3.471579025E1,-1.722363327E1,-5.237249084E1,-8.037685547E0
3.472583025E1,-1.013242950E1,-4.812447464E1,8.367599487E-2
3.473590125E1,-3.462449799E0,-3.037244019E1,1.331990112E1
3.474597225E1,1.269959106E0,-2.680895050E1,1.565549423E1
3.475601225E1,5.034630432E0,-2.836062378E1,6.836882629E0
3.476608325E1,5.259462891E0,-2.672347824E1,1.068777466E0
3.477612325E1,6.247857513E0,-2.368853943E1,-2.562670898E0
