"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.810537971E1,-1.903214667E1,-6.533931370E1,-1.738424342E1
1.811545071E1,-1.031683665E1,-5.375231679E1,-1.439796397E1
1.812549071E1,-5.174367777E-1,-2.669400594E1,-2.258278885E0
1.813556171E1,8.127732668E0,-1.481559316E1,7.174793222E0
1.814560171E1,1.490114611E1,-9.871136148E0,8.310228946E0
1.815567271E1,1.742489794E1,-6.547118011E0,8.494251348E0
1.816574371E1,1.107713841E1,-5.351722598E0,2.572046324E0
1.817578371E1,5.427049938E0,-5.439004571E0,-3.885768331E0
1.818585471E1,4.448365202E0,-3.964004077E0,-8.651658393E0
1.819592571E1,4.591999716E0,-1.237559685E0,-1.133466967E1
1.820596571E1,4.538660830E0,2.105228015E0,-1.207501722E1
1.821603671E1,3.616012300E0,6.931974728E0,-1.199924900E1
1.822610771E1,1.772502149E0,1.054020029E1,-1.133735003E1
1.823614771E1,-1.078669201E0,1.052133834E1,-7.094360093E0
1.824621871E1,-3.171751379E0,9.649975741E0,-3.201268709E0
1.825625871E1,-4.478240381E0,1.008786904E1,-1.499986231E-1
1.826632971E1,-5.729506524E0,1.125285192E1,2.298989539E0
1.827640071E1,-6.210337685E0,1.278563752E1,3.854164131E0
1.828644071E1,-5.401011118E0,1.368139938E1,5.007979993E0
1.829651171E1,-3.965017984E0,1.384463259E1,5.340925130E0
1.830658171E1,-2.614940329E0,1.386292385E1,4.914964825E0
1.831662271E1,-1.856157971E0,1.380030719E1,4.370314229E0
1.832669371E1,-1.585414929E0,1.370615649E1,3.912283115E0
1.833676371E1,-1.617066200E0,1.342466452E1,3.500643811E0
1.834680471E1,-1.758470585E0,1.299794290E1,3.162939041E0
1.835687471E1,-1.876359516E0,1.258488273E1,3.122236573E0
1.836691571E1,-1.679831674E0,1.231214286E1,3.400935920E0
1.837698671E1,-1.621562124E0,1.129208323E1,3.914965818E0
1.838705671E1,-2.187874900E0,9.745754303E0,4.592051171E0
1.839709771E1,-2.818955822E0,8.361048267E0,5.268671086E0
1.840716771E1,-3.120201157E0,6.904413877E0,5.925714523E0
1.841723871E1,-3.360965231E0,5.304948381E0,6.775198013E0
1.842727871E1,-3.113228060E0,3.445177124E0,7.905669451E0
1.843734971E1,-2.376240029E0,6.409308493E-1,8.027587405E0
1.844739071E1,-2.388356629E0,-5.052180850E0,5.356307985E0
1.845746071E1,-6.386021372E0,-2.363256988E1,-3.347782391E0
1.846753171E1,-1.432717524E1,-4.595640192E1,7.742742634E-1
1.847757171E1,-1.736923596E1,-5.287735348E1,1.714628864E1
1.848764271E1,-9.945095240E0,-3.838700818E1,1.176823954E1
1.849771371E1,-5.397609792E0,-2.024731268E1,5.694590460E0
1.850775371E1,-3.545467397E0,-1.490449890E1,2.008713874E0
1.851782471E1,3.710253044E0,-1.868778543E1,-3.681250269E0
1.852789571E1,1.335413072E1,-2.466137812E1,-1.159683075E1
1.853793571E1,1.919709311E1,-2.320771353E1,-1.865122980E1
1.854800671E1,2.019748037E1,-1.003614340E1,-1.814706884E1
1.855804671E1,1.854974670E1,5.756728821E0,-1.676141321E1
1.856811771E1,1.311127013E1,1.067490143E1,-1.039280953E1
1.857818871E1,7.300112502E0,8.478969065E0,-4.448017877E0
1.858822871E1,2.945945359E0,8.677698968E0,2.796313941E-1
1.859829971E1,-3.089471407E-1,1.113340734E1,2.996408000E0
1.860837071E1,-2.306097414E0,1.406390318E1,4.284233859E0
1.861841071E1,-3.864026045E0,1.646000562E1,5.519856945E0
1.862848171E1,-5.855209966E0,1.607554651E1,5.615607440E0
1.863855271E1,-7.247187599E0,1.524628971E1,4.835103554E0
1.864859271E1,-8.081013415E0,1.555174358E1,4.345917306E0
1.865866371E1,-8.000550465E0,1.625461632E1,4.525591718E0
1.866870371E1,-6.260202740E0,1.705656896E1,5.564315665E0
1.867877471E1,-3.999994566E0,1.672576625E1,6.152609879E0
1.868884571E1,-2.672015001E0,1.454430106E1,5.499445485E0
1.869888571E1,-2.146462872E0,1.169523120E1,4.865187478E0
1.870895671E1,-1.733064433E0,9.943096662E0,5.757712322E0
1.871902771E1,-1.409143012E0,8.922359920E0,6.819659071E0
1.872906771E1,-1.402084545E0,8.181820582E0,7.416132370E0
1.873913871E1,-1.558360447E0,7.838778473E0,7.295376842E0
1.874920871E1,-1.448990325E0,7.679983299E0,6.642774950E0
1.875924971E1,-7.820367345E-1,7.829725814E0,5.333141316E0
1.876932071E1,2.270637560E-1,8.069547610E0,3.572889669E0
1.877936071E1,1.156983883E0,7.971940624E0,2.196073866E0
1.878943171E1,1.537669197E0,6.818535236E0,1.332184006E0
1.879950171E1,3.341642815E-1,4.986552871E0,2.587944903E0
1.880954271E1,-1.462817528E0,3.804199088E0,2.858571585E0
1.881961271E1,-2.601568039E0,2.689664821E0,2.313970106E0
1.882968371E1,-4.066464837E0,-3.875943840E-1,-3.205420232E-1
1.883972471E1,-8.204224774E0,-1.066330757E1,-5.736937165E-2
1.884979471E1,-1.264665037E1,-2.562700368E1,-3.703421742E0
1.885983571E1,-1.450820386E1,-3.798482733E1,-9.405385541E0
1.886990571E1,-1.490419602E1,-5.050521761E1,-1.079482899E1
1.887997671E1,-1.022491842E1,-4.711385592E1,-5.958371222E-1
1.889001771E1,5.388843647E-1,-2.787829398E1,6.633233464E-1
1.890008771E1,1.230248560E1,-1.457571932E1,-1.284587671E0
1.891015871E1,1.954976442E1,-6.977739716E0,3.890461307E0
1.892019871E1,1.587725573E1,-4.841877553E0,5.338291544E0
1.893026971E1,7.157310047E0,-4.384663296E0,-1.969849770E0
1.894034071E1,6.102189338E0,-3.092797596E0,-8.263150674E0
1.895038071E1,7.063545266E0,-5.329585040E-1,-1.354338872E1
1.896045171E1,7.368271741E0,3.855793750E0,-1.407482461E1
1.897049171E1,6.390193945E0,8.817681895E0,-1.395015730E1
1.898056271E1,3.707539643E0,1.128681605E1,-1.117037109E1
1.899063371E1,2.318154958E-1,1.029826239E1,-7.775187079E0
1.900067371E1,-2.333735449E0,9.132173805E0,-5.325426500E0
1.901074471E1,-3.931204705E0,8.444537151E0,-2.596964818E0
1.902081596E1,-4.754314914E0,8.733113616E0,-8.831915188E-1
1.903085596E1,-4.968483805E0,9.790462698E0,5.179428542E-1
1.904092696E1,-4.728393037E0,1.058596294E1,2.062588949E0
1.905099796E1,-4.296012197E0,1.101681970E1,3.249678977E0
1.906103796E1,-3.961350610E0,1.138175028E1,3.755925061E0
1.907110896E1,-3.809038244E0,1.162933308E1,3.762711339E0
1.908114896E1,-3.900817895E0,1.165988245E1,3.465928892E0
1.909121996E1,-3.972718767E0,1.159097769E1,3.167135003E0
1.910129096E1,-3.963555011E0,1.154532614E1,3.077340481E0
1.911133096E1,-3.795387919E0,1.153048941E1,3.118604282E0
1.912140196E1,-3.260829617E0,1.143750465E1,3.275598514E0
1.913147296E1,-2.201505052E0,1.086047919E1,3.682727276E0
1.914151296E1,-1.555169037E0,1.006306749E1,3.995941569E0
1.915158396E1,-1.478316742E0,9.057566257E0,4.077195647E0
1.916165396E1,-1.916713490E0,7.892219685E0,4.289403967E0
1.917169496E1,-2.706565321E0,6.827420665E0,5.026989291E0
1.918176596E1,-2.837806953E0,5.274715353E0,6.470328866E0
1.919180596E1,-2.073871883E0,2.162157676E0,6.950109283E0
1.920187696E1,-1.180627538E0,-5.992320741E0,4.249653425E0
1.921194696E1,-1.665657000E0,-2.102836270E1,6.432966328E-1
1.922198796E1,-2.659565109E0,-3.769187247E1,2.337805696E0
1.923205896E1,-1.917487662E0,-4.407593269E1,1.289851919E1
1.924212896E1,-1.879338088E0,-3.762997619E1,1.411080136E1
1.925216996E1,-3.728601606E0,-2.557225971E1,7.509803596E0
1.926223996E1,-2.704703860E0,-1.872248865E1,2.528385165E0
1.927228096E1,3.262246397E0,-2.157628891E1,-1.747973664E0
1.928235196E1,9.136391401E0,-2.227889268E1,-1.076964152E1
1.929242196E1,1.020616757E1,-1.491352700E1,-1.623333246E1
1.930246296E1,1.065821464E1,-7.929261212E0,-1.564169714E1
1.931253296E1,8.952422209E0,9.885068893E-1,-1.269120616E1
1.932260396E1,6.557387475E0,7.537123541E0,-1.060061840E1
1.933264396E1,3.905448305E0,9.907563132E0,-7.943865802E0
1.934271496E1,1.469212043E0,9.912585890E0,-3.999918845E0
1.935278596E1,-6.725360732E-1,1.058254817E1,-3.872681093E-1
1.936282596E1,-2.237853245E0,1.236011342E1,2.478846384E0
1.937289696E1,-3.178546429E0,1.408626060E1,4.072330763E0
1.938293696E1,-3.569208847E0,1.458268803E1,4.632843686E0
1.939300796E1,-3.408051690E0,1.369535786E1,4.417490734E0
1.940307896E1,-2.968678457E0,1.305510178E1,4.291827053E0
1.941311896E1,-2.861858013E0,1.309868224E1,4.817223938E0
1.942318996E1,-3.598611278E0,1.340561078E1,5.379735439E0
1.943326096E1,-4.355809333E0,1.356191270E1,5.736105691E0
1.944330096E1,-4.152058718E0,1.383513672E1,6.323705256E0
1.945337196E1,-2.604723489E0,1.408569225E1,6.980133566E0
1.946344296E1,-4.809010354E-1,1.353016232E1,7.792840408E0
1.947348296E1,3.854885092E-1,1.228736236E1,7.524439176E0
1.948355396E1,4.532969150E-1,1.102786977E1,6.867350131E0
1.949359396E1,4.786817247E-1,9.833650818E0,6.344112039E0
1.950366496E1,5.858170411E-1,9.056861667E0,5.718898505E0
1.951373596E1,4.378260595E-1,8.635392609E0,5.046177514E0
1.952377596E1,1.597143567E-1,8.579006154E0,4.509370372E0
1.953384696E1,-4.534925044E-2,8.549311654E0,4.242040350E0
1.954391796E1,1.202047205E-1,8.216528485E0,3.527864939E0
1.955395796E1,2.896842197E-1,7.592918842E0,3.035666206E0
1.956402896E1,-2.391511202E-3,6.489844533E0,2.779662241E0
1.957406896E1,-4.613523316E-1,5.226117389E0,1.533005458E0
1.958413996E1,-1.292907089E0,4.096551685E0,1.408725228E0
1.959421096E1,-3.051388492E0,-5.263663530E-1,-1.633777542E0
1.960425096E1,-1.019808789E1,-2.057777158E1,-5.893931397E0
1.961432196E1,-1.923856624E1,-5.613324687E1,-1.376644129E1
1.962439296E1,-1.751717636E1,-6.255599695E1,-1.452887026E1
1.963443296E1,-1.070453863E1,-4.461261353E1,-7.326315629E-1
1.964450396E1,-2.321334089E0,-2.524852979E1,5.901040442E0
1.965457396E1,4.115016607E0,-1.284822027E1,3.869363383E0
1.966461496E1,1.052020398E1,-7.811502966E0,1.101420132E0
1.967468496E1,1.322043882E1,-5.824709135E0,-2.508929139E0
1.968472596E1,8.214669655E0,-4.682795280E0,-6.036585917E0
1.969479696E1,5.680501594E0,-4.483773016E0,-9.626406784E0
1.970486696E1,5.552238826E0,-3.171906331E0,-1.178022165E1
1.971490796E1,5.415709848E0,-1.543337488E-1,-1.450281390E1
1.972497796E1,4.061250874E0,4.866872646E0,-1.407302484E1
1.973504896E1,9.426340207E-1,7.743891027E0,-1.048787473E1
1.974508996E1,-1.796227957E0,8.315093830E0,-8.025967727E0
1.975515996E1,-3.440712774E0,8.241683791E0,-5.279145788E0
1.976523096E1,-4.680760157E0,9.156735034E0,-2.307381463E0
1.977527096E1,-5.766645114E0,1.072513603E1,1.292772603E-1
1.978534196E1,-6.293483337E0,1.213647730E1,1.994411584E0
1.979538296E1,-5.729267957E0,1.313319485E1,3.596803612E0
1.980545296E1,-4.436564059E0,1.347507453E1,4.748643115E0
1.981552396E1,-3.184220567E0,1.319714702E1,5.052410645E0
1.982556396E1,-2.459802295E0,1.281185527E1,4.774546280E0
1.983563496E1,-2.245881764E0,1.259483469E1,4.369169344E0
1.984570596E1,-2.277924652E0,1.243760774E1,3.963601788E0
1.985574596E1,-2.265458242E0,1.231881570E1,3.822064086E0
1.986581696E1,-1.955341512E0,1.208973115E1,3.990848644E0
1.987588796E1,-1.586557036E0,1.137746076E1,4.357916962E0
1.988592796E1,-1.517030573E0,1.028708485E1,4.936525848E0
1.989599896E1,-1.493378147E0,9.288434211E0,5.437960843E0
1.990603896E1,-1.343011588E0,8.498760136E0,5.690937120E0
1.991610996E1,-1.202214728E0,8.052341593E0,6.024188651E0
1.992618096E1,-1.258991776E0,7.505055656E0,6.949104731E0
1.993622096E1,-1.069161043E0,6.305304068E0,7.963031806E0
1.994629196E1,-4.459487191E-1,3.318913518E0,7.479857665E0
1.995636296E1,-4.355444759E-2,-2.380861083E0,4.418126911E0
1.996640296E1,-1.360842672E0,-1.673225315E1,-4.567809784E-1
1.997647396E1,-6.641806651E0,-3.977703167E1,1.160199852E0
1.998651396E1,-9.845024822E0,-5.296044007E1,1.644223359E1
1.999658496E1,-5.585338744E0,-4.095965209E1,1.382551805E1
2.000665596E1,-3.677146693E0,-2.062976269E1,6.450960549E0
2.001671137E1,-3.378849818E0,-1.250909463E1,2.415508175E0
2.002678237E1,-2.338208276E0,-9.762607732E0,-1.993915740E0
2.003685338E1,2.789454865E0,-1.294086823E1,-6.173772122E0
2.004689337E1,1.582778595E1,-2.501328461E1,-1.374710221E1
2.005696437E1,2.445058366E1,-2.352772696E1,-2.088548248E1
2.006703438E1,2.321294094E1,-7.054975587E0,-1.972053001E1
2.007707538E1,1.574519403E1,1.564134280E0,-1.258408400E1
2.008714637E1,7.721410822E0,4.907418993E0,-4.567219216E0
2.009718637E1,3.697362857E0,6.986842661E0,-1.462596796E0
2.010725738E1,4.275125943E-1,9.462378352E0,1.500877347E0
2.011732737E1,-2.248928310E0,1.213118791E1,4.157984287E0
2.012736837E1,-4.683339656E0,1.412446162E1,6.246130246E0
2.013743938E1,-7.001871175E0,1.462378344E1,7.086874487E0
2.014750938E1,-7.651951747E0,1.444060186E1,7.383564548E0
2.015755037E1,-6.812450624E0,1.433179103E1,6.995875440E0
2.016762037E1,-5.014618921E0,1.419125788E1,6.656156888E0
2.017769138E1,-3.261924800E0,1.423245736E1,6.568090804E0
2.018773237E1,-2.059050507E0,1.442455710E1,6.569192419E0
2.019780237E1,-1.085561021E0,1.453733118E1,5.869055003E0
2.020784338E1,-3.096910527E-1,1.439640393E1,4.849898179E0
2.021791338E1,1.539373076E-1,1.368471359E1,4.502909199E0
2.022798437E1,2.603311971E-1,1.291463762E1,4.406626607E0
2.023802438E1,-9.923309684E-2,1.170434117E1,4.253022591E0
2.024809538E1,-7.669500411E-1,1.032462397E1,4.110387951E0
2.025816637E1,-1.169819984E0,9.448022268E0,3.894575408E0
2.026820637E1,-1.447309835E0,8.884299808E0,3.602285961E0
2.027827738E1,-1.802733423E0,8.265096043E0,3.309708831E0
2.028834838E1,-1.835024379E0,7.933509214E0,3.447041216E0
2.029838837E1,-1.188403312E0,7.688542453E0,2.361310333E0
2.030845937E1,-1.151231393E0,6.426765940E0,-4.942253780E-1
2.031849938E1,-2.962672489E0,4.610051824E0,1.050127187E0
2.032857037E1,-4.197407384E0,1.033272003E0,9.599034798E-1
2.033864137E1,-4.080444652E0,-5.826322966E0,-7.328175044E-1
2.034868138E1,-6.804577932E0,-1.832251805E1,-7.018994161E0
2.035875238E1,-1.255804635E1,-2.975716575E1,-9.934044002E0
2.036882337E1,-1.472107643E1,-3.033711131E1,-6.914976872E0
2.037886338E1,-1.244768132E1,-2.320132837E1,-6.189443829E0
2.038893438E1,-9.965948750E0,-2.281314108E1,-1.100402833E1
2.039897437E1,-9.081217659E0,-3.336632219E1,-9.156420454E0
2.040904537E1,-2.318193257E0,-3.039652370E1,-1.820203149E-1
2.041911638E1,7.881997583E0,-1.936880128E1,1.479773576E0
2.042915638E1,1.785508578E1,-1.113139823E1,3.063679047E0
2.043922737E1,2.136170779E1,-4.921326011E0,7.726862766E0
2.044929838E1,1.064428073E1,-3.275699086E0,2.792636043E0
2.045933838E1,3.431033294E0,-3.020919528E0,-3.653625684E0
2.046940937E1,1.942534064E0,-9.572465050E-1,-7.273199522E0
2.047948037E1,1.021837042E0,1.618706928E0,-9.720732898E0
2.048952038E1,6.901182121E-1,4.719961352E0,-9.646574416E0
2.049959138E1,4.992782494E-1,7.754851048E0,-8.797419539E0
2.050963137E1,-2.630940065E-2,1.108946902E1,-7.687596958E0
2.051970238E1,-1.273884927E0,1.335102000E1,-4.313436608E0
2.052977338E1,-2.364801121E0,1.371531323E1,-1.520410556E0
2.053981337E1,-3.148774453E0,1.346575641E1,9.073943138E-2
2.054988437E1,-3.872533743E0,1.351211547E1,1.086907343E0
2.055995438E1,-3.910841192E0,1.367523174E1,1.556283224E0
2.056999538E1,-3.345699905E0,1.377194586E1,2.126398444E0
2.058006537E1,-2.741588681E0,1.385726492E1,2.653636032E0
2.059013638E1,-2.145156312E0,1.406796349E1,3.111806309E0
2.060017738E1,-1.638269666E0,1.413884811E1,3.535278039E0
2.061024737E1,-1.341916696E0,1.369267048E1,3.649105786E0
2.062028837E1,-1.197885157E0,1.300144656E1,3.755271342E0
2.063035838E1,-1.060095812E0,1.223408955E1,4.105618962E0
2.064042937E1,-6.928365827E-1,1.080122117E1,4.842616056E0
2.065047037E1,-2.517650262E-1,9.274960472E0,5.798570327E0
2.066054038E1,-2.559218118E-1,8.002547289E0,6.166806918E0
2.067061138E1,-7.051923341E-1,6.905521924E0,5.781931490E0
2.068065137E1,-1.105199480E0,6.558636441E0,5.598844643E0
2.069072237E1,-1.697005239E0,6.353774562E0,6.080307888E0
2.070076338E1,-1.996392328E0,5.054153116E0,7.204690036E0
2.071083337E1,-1.785562197E0,2.834535436E0,7.478245003E0
2.072090437E1,-1.762703092E0,-2.662254828E-1,5.804616348E0
2.073094438E1,-3.425154503E0,-6.698274382E0,1.759292704E0
2.074101538E1,-1.045249907E1,-2.514936101E1,-7.227481313E0
2.075108637E1,-1.870093464E1,-4.920028748E1,-7.959966695E-1
2.076112637E1,-1.659879396E1,-5.733487776E1,2.926029743E0
2.077119738E1,-5.703168325E0,-3.381305648E1,1.318777510E0
2.078126837E1,6.117517814E-2,-1.693795936E1,-2.953966570E-1
2.079130837E1,3.949994148E0,-9.838840806E0,-2.584436574E0
2.080137938E1,9.540399504E0,-1.024869203E1,-5.351425560E0
2.081141938E1,1.585820784E1,-1.531723281E1,-1.250225572E1
2.082149037E1,1.731384061E1,-1.335649534E1,-1.493270587E1
2.083156137E1,1.470686068E1,-7.789788746E0,-1.379057626E1
2.084160138E1,1.091443613E1,-2.073940149E0,-1.170657480E1
2.085167237E1,6.503898901E0,3.463242681E0,-7.484129641E0
2.086174337E1,2.784108756E0,6.901448754E0,-4.118151884E0
2.087178338E1,1.931604302E-1,9.643791726E0,-1.583908979E0
2.088185438E1,-1.318186210E0,1.181704976E1,7.882654810E-1
2.089192537E1,-1.965889889E0,1.310879442E1,3.039668040E0
2.090196537E1,-2.024283693E0,1.371295564E1,4.814600877E0
2.091203638E1,-2.209271032E0,1.354074344E1,6.396072736E0
2.092207637E1,-2.839158245E0,1.333392509E1,7.712179238E0
2.093214737E1,-3.339581087E0,1.402664238E1,8.800848931E0
2.094221838E1,-3.260482877E0,1.504310598E1,8.553845000E0
2.095225838E1,-2.934096269E0,1.566893815E1,9.077452637E0
2.096232937E1,-1.665862530E0,1.554682958E1,8.458785646E0
2.097239938E1,-6.938344100E-1,1.495146959E1,8.616095628E0
2.098244038E1,-6.116965252E-1,1.377818133E1,7.885944453E0
2.099251137E1,-3.188729355E-1,1.211819423E1,7.975354228E0
2.100258137E1,4.369048306E-1,1.053923901E1,8.071232193E0
2.101262238E1,1.581073079E0,9.238638153E0,7.900877073E0
2.102268758E1,2.662565900E0,8.806603761E0,6.982640852E0
2.103272858E1,3.214092822E0,8.374337819E0,6.209147776E0
2.104279958E1,3.232145808E0,7.913137515E0,5.576296610E0
2.105286958E1,2.675801365E0,7.235756877E0,5.208098609E0
2.106291058E1,1.755266019E0,6.077704123E0,3.739949298E0
2.107298058E1,3.012672615E-1,4.623308047E0,1.745879191E0
2.108305158E1,-8.889138964E-1,1.824870982E0,-1.701399422E0
2.109309158E1,-3.567871588E0,-8.657241315E0,-2.299307628E0
2.110316258E1,-1.077009410E1,-2.800930435E1,-1.548927426E0
2.111320358E1,-1.923417732E1,-4.257648674E1,-8.524332933E0
2.112327358E1,-1.960349682E1,-4.450955285E1,-1.793972657E1
2.113334458E1,-1.339813453E1,-4.116842576E1,-1.288961505E1
2.114338458E1,-5.033168628E0,-2.523854040E1,-4.890504752E0
2.115345558E1,3.287755168E0,-1.172394922E1,-3.303964527E0
2.116352658E1,9.155627571E0,-6.119858454E0,-3.193363273E-1
2.117356658E1,1.231303865E1,-5.142963551E0,3.183814770E0
2.118363758E1,1.098823383E1,-7.671751589E0,3.287292945E0
2.119370858E1,6.160328788E0,-8.192111097E0,3.281562674E-1
2.120374858E1,4.063231326E0,-4.990587450E0,-3.962208982E0
2.121381958E1,4.068220171E0,-1.603417044E0,-6.896196785E0
2.122385958E1,4.097659147E0,5.802484453E-1,-8.586984680E0
2.123393058E1,3.729823382E0,1.967017379E0,-9.228072234E0
2.124400158E1,2.295720507E0,3.986179642E0,-8.012453642E0
2.125404158E1,5.901110901E-1,6.628121828E0,-5.962444977E0
2.126411258E1,-1.016015554E0,9.993349972E0,-4.701558995E0
2.127418358E1,-2.660870792E0,1.274358785E1,-2.031831425E0
2.128422358E1,-4.028621657E0,1.430771804E1,1.523071039E-1
2.129429458E1,-5.099965466E0,1.488268645E1,2.317721679E0
2.130436558E1,-4.990179314E0,1.455237139E1,2.130296198E0
2.131440558E1,-3.803210324E0,1.423149140E1,6.239517045E-1
2.132447658E1,-1.921482479E0,1.453837550E1,-1.113826754E0
2.133451658E1,-7.190742087E-1,1.430821388E1,4.946007693E-1
2.134458758E1,-1.707074144E-1,1.381008958E1,1.472406085E0
2.135465858E1,3.781090307E-1,1.373034993E1,2.588722583E0
2.136469858E1,6.167727855E-1,1.336799798E1,3.189056214E0
2.137476958E1,6.349962178E-1,1.279841720E1,3.476810560E0
2.138484058E1,5.053421044E-1,1.176804541E1,3.994951050E0
2.139488058E1,2.333050740E-1,1.034703167E1,5.034644465E0
2.140495158E1,1.300414914E-1,9.144070550E0,6.230893571E0
2.141499158E1,1.020748436E-1,7.780678200E0,6.817437129E0
2.142506258E1,-3.800125918E-1,6.500181826E0,6.588860114E0
2.143513358E1,-1.268352876E0,5.483032935E0,6.291619245E0
2.144517358E1,-1.885943103E0,4.504753996E0,6.555018768E0
2.145524458E1,-1.938884378E0,2.681919014E0,7.570102422E0
2.146531458E1,-1.629192740E0,-8.416833043E-1,7.655111582E0
2.147535558E1,-1.754747078E0,-6.977895836E0,5.178574848E0
2.148542558E1,-6.464664084E0,-2.390889760E1,-7.748379350E-1
2.149549658E1,-1.444975159E1,-4.886950815E1,7.629941658E0
2.150553758E1,-1.210703657E1,-5.564445707E1,1.657880233E1
2.151560758E1,-3.874857135E0,-3.216234306E1,1.396089863E1
2.152564858E1,-3.417482371E0,-1.476933116E1,7.696286505E0
2.153571858E1,-4.295642946E0,-9.402108176E0,1.731150055E0
2.154578958E1,-3.707358672E0,-8.399293150E0,-1.885998359E0
2.155583058E1,-8.517511864E-1,-1.120067253E1,-4.121643841E0
2.156590058E1,7.381823832E0,-1.996870689E1,-5.704289821E0
2.157597158E1,1.433951988E1,-2.421929587E1,-8.802751615E0
2.158601158E1,1.534961469E1,-1.787470904E1,-1.299219743E1
2.159608258E1,1.434286682E1,-9.410399528E0,-1.147739552E1
2.160615358E1,1.099971894E1,7.089608645E-1,-8.201977104E0
2.161619358E1,6.549745749E0,6.981398318E0,-4.868009344E0
2.162626458E1,3.040316789E0,1.019142557E1,-2.201130538E0
2.163630458E1,6.107019138E-1,1.273530118E1,8.493197680E-2
2.164637558E1,-7.895293567E-1,1.430744088E1,1.907713748E0
2.165644658E1,-1.454058691E0,1.518307195E1,3.218866489E0
2.166648658E1,-1.869052543E0,1.560422000E1,4.184590287E0
2.167655758E1,-2.193895193E0,1.564016049E1,4.704641647E0
2.168662858E1,-2.441075125E0,1.512712579E1,5.424010556E0
2.169666858E1,-2.404770933E0,1.529615476E1,5.994528065E0
2.170673958E1,-1.824844377E0,1.552907509E1,6.443572007E0
2.171677958E1,-8.909358636E-1,1.545269876E1,5.355503408E0
2.172685058E1,3.795287347E-1,1.509273481E1,5.546437218E0
2.173692158E1,1.416598797E0,1.469822785E1,5.809504620E0
2.174696158E1,1.768907865E0,1.390361463E1,5.983649905E0
2.175703258E1,1.443184917E0,1.190217586E1,6.794692630E0
2.176710358E1,1.112795305E0,1.022574756E1,6.611758980E0
2.177714358E1,9.952443436E-1,9.012287757E0,6.311125556E0
2.178721458E1,7.851924768E-1,8.012581696E0,5.979922889E0
2.179728558E1,2.354238126E-1,7.609802093E0,5.250882686E0
2.180732558E1,-4.295627743E-1,7.856971500E0,4.466572262E0
2.181739658E1,-1.161513137E0,7.981741142E0,3.915824189E0
2.182743658E1,-1.763368798E0,7.775055517E0,2.843346605E0
2.183750758E1,-2.110701594E0,7.026355805E0,1.409817488E0
2.184757858E1,-2.533411431E0,6.132625850E0,-5.169055581E-2
2.185761858E1,-3.913724454E0,4.491737509E0,-8.064058828E-1
2.186768958E1,-7.706885169E0,-1.695402517E0,-2.916366634E0
2.187775958E1,-1.506973537E1,-1.985186783E1,-8.997531724E0
2.188780058E1,-2.174611310E1,-4.908024180E1,-1.842386199E1
2.189787158E1,-1.684637910E1,-5.691549674E1,-1.857330162E1
2.190794158E1,-5.889391034E0,-3.374789745E1,-4.897257117E0
2.191798258E1,4.443114987E0,-1.743816527E1,1.131811620E0
2.192805258E1,1.358598686E1,-9.772227572E0,2.594706624E0
2.193809358E1,1.911693714E1,-6.505261302E0,8.195144048E0
2.194816458E1,1.666466752E1,-6.998224851E0,9.327805853E0
2.195823458E1,8.492137579E0,-6.931961280E0,3.783893462E0
2.196827558E1,3.613064134E0,-5.094433415E0,-3.110050975E0
2.197834558E1,2.192045719E0,-1.850600485E0,-6.368645786E0
2.198841658E1,1.862781404E0,1.933219303E0,-6.909563520E0
2.199845658E1,2.106921076E0,5.086260177E0,-6.772661490E0
2.200852758E1,2.076086223E0,7.203607716E0,-6.207649720E0
2.201860233E1,1.442526082E0,8.246967920E0,-5.916004636E0
2.202864233E1,2.948250917E-1,9.137800580E0,-5.177130586E0
2.203871333E1,-6.941753027E-1,1.051469006E1,-3.601891859E0
2.204875333E1,-1.441976443E0,1.198916957E1,-1.641867750E0
2.205882433E1,-2.071772732E0,1.315288126E1,2.752810657E-1
2.206889533E1,-2.518796023E0,1.346414726E1,1.497333934E0
2.207893533E1,-2.856892265E0,1.325555602E1,2.312013627E0
2.208900633E1,-2.984428225E0,1.313722007E1,2.783390425E0
2.209907733E1,-3.024441598E0,1.317805937E1,2.862165284E0
2.210911733E1,-3.074791680E0,1.316320276E1,2.810848950E0
2.211918833E1,-3.048185387E0,1.299177760E1,2.721980628E0
2.212922833E1,-2.966000140E0,1.281698094E1,2.575962789E0
2.213929933E1,-2.911549113E0,1.228488665E1,2.618205414E0
2.214937033E1,-2.707710206E0,1.180313338E1,2.849172771E0
2.215941033E1,-2.001014260E0,1.118389921E1,3.817125528E0
2.216948133E1,-8.691307193E-1,9.755466528E0,4.967035450E0
2.217955233E1,-4.702766445E-1,8.233643285E0,5.260621809E0
2.218959233E1,-5.595586574E-1,7.177461891E0,5.231288667E0
2.219966333E1,-7.450519261E-1,6.477840199E0,5.616547673E0
2.220973433E1,-1.008167567E0,5.120361139E0,5.962998708E0
2.221977433E1,-1.033315565E0,2.376364574E0,3.770341955E0
2.222984533E1,-3.058880237E0,-8.512780005E0,-2.293553967E0
2.223988533E1,-7.762093994E0,-3.216397093E1,-8.495604393E0
2.224995633E1,-1.103927184E1,-5.007900704E1,-8.905649747E0
2.226002733E1,-7.508329512E0,-4.506866828E1,6.568738675E0
2.227006733E1,4.303053122E0,-3.181663696E1,1.113252558E1
